Date,Lieu,Ville,Type,Prix,Artiste,Image
28 mai 2023,LE DOME MARSEILLE,MARSEILLE,DANSE - DANSE CLASSIQUE,42.0,JOYAUX,https://static.ticketmaster.fr/static/images/vignettes/n_joyaux.gif
31 mai 2023,ARENA DU PAYS D'AIX,AIX EN PROVENCE,DANSE - DANSE CLASSIQUE,42.0,JOYAUX,https://static.ticketmaster.fr/static/images/vignettes/n_joyaux.gif
31 mai 2023,LE FOIRAIL,PAU,DANSE - DANSE CONTEMPORAINE,14.0,OLIVIA GRANDVILLE,https://static.ticketmaster.fr/static/images/vignettes/a_529156.gif
1 juin 2023,SUMMUM,GRENOBLE,DANSE - DANSE CLASSIQUE,42.0,JOYAUX,https://static.ticketmaster.fr/static/images/vignettes/n_joyaux.gif
3 juin 2023,L'AMPHITHEATRE,LYON,DANSE - DANSE CLASSIQUE,42.0,JOYAUX,https://static.ticketmaster.fr/static/images/vignettes/n_joyaux.gif
4 juin 2023,ZENITH,ST ETIENNE,DANSE - DANSE CLASSIQUE,42.0,JOYAUX,https://static.ticketmaster.fr/static/images/vignettes/n_joyaux.gif
6 juin 2023,ARENA FUTUROSCOPE,CHASSENEUIL DU POITOU,DANSE - DANSE CLASSIQUE,42.0,JOYAUX,https://static.ticketmaster.fr/static/images/vignettes/n_joyaux.gif
7 juin 2023,ESPACE MAYENNE,LAVAL,DANSE - DANSE CLASSIQUE,42.0,JOYAUX,https://static.ticketmaster.fr/static/images/vignettes/n_joyaux.gif
7 au 11 juin 2023,PALAIS GARNIER / OPERA GARNIER,PARIS,DANSE - DANSE CLASSIQUE,89.0,PEEPING TOM,https://static.ticketmaster.fr/static/images/vignettes/a_526082.gif
8 juin 2023,ZENITH DE CAEN,CAEN,DANSE - DANSE CLASSIQUE,42.0,JOYAUX,https://static.ticketmaster.fr/static/images/vignettes/n_joyaux.gif
9 juin 2023,LA COUPOLE,ST LOUBES,DANSE - AUTRES DANSES,19.0,CIE CHICOS MAMBO,https://static.ticketmaster.fr/static/images/vignettes/a_537619.gif
9 juin 2023,GLAZ ARENA,CESSON SEVIGNE,DANSE - DANSE CLASSIQUE,42.0,JOYAUX,https://static.ticketmaster.fr/static/images/vignettes/n_joyaux.gif
10 juin 2023,CASINO BARRIERE LILLE,LILLE,DANSE - DANSE CLASSIQUE,26.0,"""GALA DETOILES""",https://static.ticketmaster.fr/static/images/vignettes/a_532028.gif
10 juin 2023,CITE DES CONGRES,NANTES,DANSE - DANSE CLASSIQUE,42.0,JOYAUX,https://static.ticketmaster.fr/static/images/vignettes/n_joyaux.gif
11 juin 2023,THEATRE FEMINA,BORDEAUX,DANSE - AUTRES DANSES,36.0,"""ENTRE NOUS BY DPENDANSE""",https://static.ticketmaster.fr/static/images/vignettes/a_542728.gif
11 juin 2023,BREST ARENA,BREST,DANSE - DANSE CLASSIQUE,42.0,JOYAUX,https://static.ticketmaster.fr/static/images/vignettes/n_joyaux.gif
13 juin 2023,AMPHITEA,ANGERS,DANSE - DANSE CLASSIQUE,42.0,JOYAUX,https://static.ticketmaster.fr/static/images/vignettes/n_joyaux.gif
14 juin 2023,PALAIS DES CONGRES TOURS,TOURS,DANSE - DANSE CLASSIQUE,42.0,JOYAUX,https://static.ticketmaster.fr/static/images/vignettes/n_joyaux.gif
14 au 17 juin 2023,GEMIER,PARIS,DANSE - DANSE CONTEMPORAINE,42.9,FAUSTIN LINYEKULA- MANU TSHI,https://static.ticketmaster.fr/static/images/vignettes/a_529406.gif
15 juin 2023,ZENITH DE ROUEN,LE GRAND QUEVILLY,DANSE - DANSE CLASSIQUE,42.0,JOYAUX,https://static.ticketmaster.fr/static/images/vignettes/n_joyaux.gif
16 au 18 juin 2023,LA SEINE MUSICALE,BOULOGNE BILLANCOURT,DANSE - DANSE CLASSIQUE,35.0,LE LAC DES CYGNES- PIOTR ILITCH TCHAIKOVSKI- MARIUS PETIPA- JULIAN MACKAY,https://static.ticketmaster.fr/static/images/vignettes/a_543859.gif
16 juin 2023,ESPACE MAYENNE,LAVAL,DANSE - DANSE CONTEMPORAINE,39.0,"""ENTRE NOUS BY DPENDANSE""",https://static.ticketmaster.fr/static/images/vignettes/a_529812.gif
16 juin 2023,ZENITH ARENA LILLE,LILLE,DANSE - DANSE CLASSIQUE,42.0,JOYAUX,https://static.ticketmaster.fr/static/images/vignettes/n_joyaux.gif
17 juin 2023,CASINO BARRIERE BORDEAUX,BORDEAUX,DANSE - DANSE CONTEMPORAINE,39.0,"""GALA DETOILES""",https://static.ticketmaster.fr/static/images/vignettes/a_529609.gif
17 au 18 juin 2023,PALAIS DES CONGRES DE PARIS,PARIS,DANSE - DANSE CLASSIQUE,44.0,JOYAUX,https://static.ticketmaster.fr/static/images/vignettes/n_joyaux.gif
18 juin 2023,CASINO,TOULOUSE,DANSE - DANSE CLASSIQUE,25.0,"""GALA DETOILES""",https://static.ticketmaster.fr/static/images/vignettes/a_531647.gif
20 juin au 15 juil. 2023,PALAIS GARNIER / OPERA GARNIER,PARIS,DANSE - DANSE CLASSIQUE,134.0,"""LHISTOIRE DE MANON""",https://static.ticketmaster.fr/static/images/vignettes/a_526069.gif
21 juin au 16 juil. 2023,OPERA BASTILLE,PARIS,DANSE - DANSE CLASSIQUE,59.5,SIGNES,https://static.ticketmaster.fr/static/images/vignettes/a_526055.gif
22 juin 2023,REIMS ARENA,REIMS,DANSE - DANSE CLASSIQUE,42.0,JOYAUX,https://static.ticketmaster.fr/static/images/vignettes/a_532892.gif
24 juin 2023,LES ARENES DE METZ,METZ,DANSE - DANSE CLASSIQUE,42.0,JOYAUX,https://static.ticketmaster.fr/static/images/vignettes/a_532888.gif
25 juin 2023,ZENITH EUROPE STRASBOURG,ECKBOLSHEIM,DANSE - DANSE CLASSIQUE,42.0,JOYAUX,https://static.ticketmaster.fr/static/images/vignettes/a_532890.gif
27 juin 2023,ZENITH DE DIJON,DIJON,DANSE - DANSE CLASSIQUE,42.0,JOYAUX,https://static.ticketmaster.fr/static/images/vignettes/n_joyaux.gif
28 juin 2023,ZENITH D'ORLEANS,ORLEANS,DANSE - DANSE CLASSIQUE,42.0,JOYAUX,https://static.ticketmaster.fr/static/images/vignettes/n_joyaux.gif
29 juin 2023,GRAND THEATRE DE CALAIS,CALAIS,DANSE - DANSE CONTEMPORAINE,20.0,TUTU,https://static.ticketmaster.fr/static/images/vignettes/a_534187.gif
29 juin 2023,ZENITH LIMOGES METROPOLE,LIMOGES,DANSE - DANSE CLASSIQUE,42.0,JOYAUX,https://static.ticketmaster.fr/static/images/vignettes/n_joyaux.gif
1 juil. 2023,ZENITH TOULOUSE METROPOLE,TOULOUSE,DANSE - DANSE CLASSIQUE,42.0,JOYAUX,https://static.ticketmaster.fr/static/images/vignettes/n_joyaux.gif
16 sept. 2023,"""LES QUATRE VENTS"" ESPACE CULTUREL",ROUZIERS DE TOURAINE,DANSE - DANSE TRADITIONNELLE,7.0,FLAMENCO TRADITIONNEL,https://static.ticketmaster.fr/static/images/vignettes/ticket.gif
16 sept. 2023,"""LES QUATRE VENTS"" ESPACE CULTUREL",ROUZIERS DE TOURAINE,DANSE - DANSE TRADITIONNELLE,7.0,YOLE LA FLAMENQUITA,https://static.ticketmaster.fr/static/images/vignettes/ticket.gif
30 sept. 2023,LE LIBERTE,RENNES,DANSE - DANSE TRADITIONNELLE,45.5,"LORD OF THE DANCE- ""MICHAEL FLATLEYS""",https://static.ticketmaster.fr/static/images/vignettes/a_538894.gif
1 oct. 2023,ARKEA ARENA,FLOIRAC,DANSE - DANSE TRADITIONNELLE,45.5,LORD OF THE DANCE,https://static.ticketmaster.fr/static/images/vignettes/a_538857.gif
5 au 6 oct. 2023,NARBONNE ARENA,NARBONNE,DANSE - DANSE TRADITIONNELLE,20.0,VIRSKY,https://static.ticketmaster.fr/static/images/vignettes/ticket.gif
7 oct. 2023,LA SEINE MUSICALE,BOULOGNE BILLANCOURT,DANSE - DANSE TRADITIONNELLE,45.5,"LORD OF THE DANCE- ""MICHAEL FLATLEYS""",https://static.ticketmaster.fr/static/images/vignettes/n_michael-flatley-s-lord-of-the-dance.gif
17 nov. 2023,ZENITH DE PAU,PAU,DANSE - DANSE CLASSIQUE,42.0,CASSE NOISETTE- CASSE-NOISETTE,https://static.ticketmaster.fr/static/images/vignettes/n_casse-noisette-ballet-et-orchestre.gif
18 nov. 2023,ZENITH TOULOUSE METROPOLE,TOULOUSE,DANSE - DANSE CLASSIQUE,42.0,CASSE-NOISETTE- BALLET ET ORCHESTRE,https://static.ticketmaster.fr/static/images/vignettes/a_543147.gif
25 nov. 2023,"""LES QUATRE VENTS"" ESPACE CULTUREL",ROUZIERS DE TOURAINE,DANSE - DANSE TRADITIONNELLE,7.0,BAL SWING,https://static.ticketmaster.fr/static/images/vignettes/ticket.gif
3 dec. 2023,ZENITH,ST ETIENNE,DANSE - DANSE CLASSIQUE,42.0,CASSE-NOISETTE- BALLET ET ORCHESTRE,https://static.ticketmaster.fr/static/images/vignettes/a_543856.gif
8 dec. 2023,ZENITH DE NANCY,MAXEVILLE,DANSE - DANSE CLASSIQUE,29.0,CASSE-NOISETTE,https://static.ticketmaster.fr/static/images/vignettes/a_489268.gif
10 dec. 2023,PALAIS DES CONGRES TOURS,TOURS,DANSE - DANSE CLASSIQUE,49.0,CASSE NOISETTE,https://static.ticketmaster.fr/static/images/vignettes/a_489030.gif
12 dec. 2023,ZENITH DE CAEN,CAEN,DANSE - DANSE CLASSIQUE,42.0,CASSE NOISETTE,https://static.ticketmaster.fr/static/images/vignettes/a_543754.gif
13 dec. 2023,AMPHITEA,ANGERS,DANSE - DANSE CLASSIQUE,42.0,CASSE-NOISETTE,https://static.ticketmaster.fr/static/images/vignettes/n_casse-noisette-ballet-et-orchestre.gif
13 dec. 2023,PARC DES EXPOSITIONS,AGEN,DANSE - DANSE CLASSIQUE,29.0,CASSE NOISETTE,https://static.ticketmaster.fr/static/images/vignettes/a_496837.gif
14 dec. 2023,GARE DU MIDI,BIARRITZ,DANSE - DANSE CLASSIQUE,29.0,CASSE NOISETTE- KIEV CITY BALLET,https://static.ticketmaster.fr/static/images/vignettes/a_509847.gif
15 dec. 2023,ZENITH DE PAU,PAU,DANSE - DANSE CLASSIQUE,49.0,CASSE NOISETTE- KIEV CITY BALLET,https://static.ticketmaster.fr/static/images/vignettes/a_489004.gif
16 dec. 2023,ESPACE MAYENNE,LAVAL,DANSE - DANSE CLASSIQUE,42.0,CASSE-NOISETTE,https://static.ticketmaster.fr/static/images/vignettes/n_casse-noisette-ballet-et-orchestre.gif
16 dec. 2023,ARKEA ARENA,FLOIRAC,DANSE - DANSE CLASSIQUE,39.0,CASSE NOISETTE,https://static.ticketmaster.fr/static/images/vignettes/n_casse-noisette.gif
17 dec. 2023,LE LIBERTE,RENNES,DANSE - DANSE CLASSIQUE,42.0,CASSE NOISETTE,https://static.ticketmaster.fr/static/images/vignettes/a_543304.gif
20 dec. 2023,ARCADIUM,ANNECY,DANSE - DANSE CLASSIQUE,29.0,CASSE-NOISETTE,https://static.ticketmaster.fr/static/images/vignettes/n_casse-noisette.gif
21 dec. 2023,L'AMPHITHEATRE,LYON,DANSE - DANSE CLASSIQUE,29.0,CASSE-NOISETTE,https://static.ticketmaster.fr/static/images/vignettes/n_casse-noisette.gif
23 dec. 2023,ZENITH D'AUVERGNE,COURNON D AUVERGNE,DANSE - DANSE CLASSIQUE,29.0,CASSE NOISETTE,https://static.ticketmaster.fr/static/images/vignettes/a_490061.gif
6 au 7 janv. 2024,CITE DES CONGRES,NANTES,DANSE - DANSE CLASSIQUE,42.0,CASSE-NOISETTE- BALLET ET ORCHESTRE,https://static.ticketmaster.fr/static/images/vignettes/a_541409.gif
14 janv. 2024,CASINO,TOULOUSE,DANSE - DANSE CONTEMPORAINE,29.0,"""DANS LES YEUX DAUDREY""",https://static.ticketmaster.fr/static/images/vignettes/a_528300.gif
18 fevr. 2024,PARKING ARENA,AIX EN PROVENCE,DANSE - AUTRES DANSES,5.0,LORS ON DANSE ?,https://static.ticketmaster.fr/static/images/vignettes/s_21691.gif
