Date,Lieu,Ville,Type,Prix,Artiste,Image
9 mai 2023,LE PONANT,PACE,THEATRE - COMEDIE,28.7,ILYES DJADEL,https://static.ticketmaster.fr/static/images/vignettes/n_ilyes-djadel.gif
9 dec. 2023,ESPACE PIERRE BACHELET,DAMMARIE LES LYS,THEATRE - COMEDIE,39.0,"""JE PREFERE QUON RESTE ENSEMBLE""- LAURENT RUQUIER- MICHELE BERNIER- OLIVIER SITRUK",https://static.ticketmaster.fr/static/images/vignettes/a_543240.gif
17 sept. 2021 au 1 janv. 2023,LE PASSAGE VERS LES ETOILES,PARIS,THEATRE - COMEDIE,15.0,"""LES FEMMES ONT TOUJOURS RAISON LES HOMMES NONT JAMAIS TORT""",https://static.ticketmaster.fr/static/images/vignettes/a_502639.gif
6 juil. 2022 au 26 mars 2023,COMEDIE SAINT-MARTIN,PARIS,THEATRE - THEATRE CONTEMPORAIN,24.2,LE PLUS BEAU JOUR DE MA VIE,https://static.ticketmaster.fr/static/images/vignettes/a_528809.gif
1 sept. 2022 au 18 fevr. 2023,CASINO DE PARIS,PARIS,THEATRE - THEATRE MUSICAL,29.0,DRAG RACE FRANCE,https://static.ticketmaster.fr/static/images/vignettes/a_527798.gif
2 sept. 2022 au 24 mai 2023,THEATRE MOLIERE,BORDEAUX,THEATRE - COMEDIE,21.0,LIBEREE DIVORCEE,https://static.ticketmaster.fr/static/images/vignettes/a_532680.gif
3 sept. 2022 au 24 avr. 2023,LA DIVINE COMEDIE,PARIS,THEATRE - SEUL EN SCENE,24.0,CAROLINE LOEB,https://static.ticketmaster.fr/static/images/vignettes/a_530100.gif
13 sept. 2022 au 15 mars 2023,THEATRE VICTOIRE,BORDEAUX,THEATRE - COMEDIE,18.0,RRETE DE PLEURER PENELOPE,https://static.ticketmaster.fr/static/images/vignettes/a_533688.gif
16 sept. 2022 au 29 janv. 2023,THEATRE BEAULIEU,NANTES,THEATRE - THEATRE CLASSIQUE,17.0,SAUVE QUI PEUT,https://static.ticketmaster.fr/static/images/vignettes/a_534608.gif
23 sept. 2022 au 31 mars 2023,THEATRE VICTOIRE,BORDEAUX,THEATRE - COMEDIE,18.0,UNE SEMAINE PAS PLUS,https://static.ticketmaster.fr/static/images/vignettes/a_533584.gif
23 sept. 2022 au 15 janv. 2023,THEATRE DE LA RENAISSANCE,PARIS,THEATRE - COMEDIE,17.0,BERNARD CAMPAN- ISABELLE GELINAS- FRANCOIS NAMBOT- MELANIE BERNIER- STRID ORTMANS- MICHELE SIMONNET,https://static.ticketmaster.fr/static/images/vignettes/a_527990.gif
1 oct. 2022 au 30 avr. 2023,THEATRE DE JEANNE,NANTES,THEATRE - COMEDIE,18.0,LES PARENTS VIENNENT DE MARS LES ENFANTS DU MCDO,https://static.ticketmaster.fr/static/images/vignettes/n_les-parents-viennent-de-mars.gif
1 oct. 2022 au 2 avr. 2023,THEATRE DES DEUX ANES,PARIS,THEATRE - THEATRE MUSICAL,40.7,FLOP CHEF- THIERRY ROCHER- GILLES DETROIT- JACQUES MAILHOT- FLORENCE BRUNOLD- MICHEL GUIDONI- EMILIE ANNE-CHARLOTTE- LE THEATRE DES CHANSONNIERS A PARIS,https://static.ticketmaster.fr/static/images/vignettes/a_529469.gif
18 oct. 2022 au 31 mars 2023,THEATRE COMEDIE ODEON,LYON,THEATRE - COMEDIE,34.2,LES FAUX BRITISH,https://static.ticketmaster.fr/static/images/vignettes/n_les-faux-british.gif
29 oct. 2022 au 25 mai 2023,THEATRE MOLIERE,BORDEAUX,THEATRE - COMEDIE,21.0,LES HOMMES VIENNENT DE MARS ET LES FEMMES DE VENUS,https://static.ticketmaster.fr/static/images/vignettes/n_les-hommes-viennent-de-mars.gif
30 oct. 2022 au 29 juin 2023,THEATRE VICTOIRE,BORDEAUX,THEATRE - COMEDIE,18.0,PRES LA PLUIE,https://static.ticketmaster.fr/static/images/vignettes/a_533729.gif
5 nov. 2022 au 1 juil. 2023,THEATRE LA COMEDIE DE LILLE,LILLE,THEATRE - COMEDIE,24.5,LE CLAN DES DIVORCEES,https://static.ticketmaster.fr/static/images/vignettes/n_le-clan-des-divorcees.gif
16 dec. 2022 au 2 avr. 2023,STUDIO HEBERTOT,PARIS,THEATRE - THEATRE MUSICAL,32.9,MOI AUSSI JE SUIS BARBARA,https://static.ticketmaster.fr/static/images/vignettes/a_539441.gif
19 au 30 dec. 2022,THEATRE COMEDIE DE TOURS,TOURS,THEATRE - THEATRE JEUNE PUBLIC,8.0,LA PETITE SORCIERE,https://static.ticketmaster.fr/static/images/vignettes/ticket.gif
20 dec. 2022 au 6 mai 2023,THEATRE DES MATHURINS,PARIS,THEATRE - THEATRE CONTEMPORAIN,21.0,DERNIER COUP DE CISEAUX,https://static.ticketmaster.fr/static/images/vignettes/a_539843.gif
31 dec. 2022,LA FERME DUPIRE,VILLENEUVE D ASCQ,THEATRE - COMEDIE,27.2,U SECOURS ! MA FEMME VEUT JOUIR !,https://static.ticketmaster.fr/static/images/vignettes/n_au-secours-ma-femme-veut-jouir.gif
31 dec. 2022,SALLE VICTOR HUGO,LYON,THEATRE - COMEDIE,27.2,30 ANS DE MARIAGE IL EST OU LE PROBLEME,https://static.ticketmaster.fr/static/images/vignettes/a_536734.gif
6 janv. 2023,MAISON DU PEUPLE,BELFORT,THEATRE - COMEDIE,39.0,LE MARIAGE NUIT GRAVEMENT A LA SANTE,https://static.ticketmaster.fr/static/images/vignettes/n_le-mariage-nuit-gravement.gif
7 janv. 2023,PALAIS DES FESTIVALS-THEATRE DEBUSSY,CANNES,THEATRE - COMEDIE,16.0,TIMES SQUARE,https://static.ticketmaster.fr/static/images/vignettes/n_times-square.gif
10 janv. au 18 mars 2023,GRAND THEATRE 3T,TOULOUSE,THEATRE - COMEDIE,24.0,TOC TOC,https://static.ticketmaster.fr/static/images/vignettes/n_toc-toc.gif
11 janv. 2023,CASINO,TOULOUSE,THEATRE - COMEDIE,29.0,LE JEU DE LA VERITE,https://static.ticketmaster.fr/static/images/vignettes/a_529481.gif
11 janv. 2023,PALAIS DES CONGRES TOURS,TOURS,THEATRE - COMEDIE,49.0,MAMAN- VANESSA PARADIS,https://static.ticketmaster.fr/static/images/vignettes/a_523894.gif
12 janv. au 7 mai 2023,THEATRE DU GYMNASE,PARIS,THEATRE - THEATRE CONTEMPORAIN,14.0,LE VOYAGE DE MOLIERE,https://static.ticketmaster.fr/static/images/vignettes/a_541012.gif
13 janv. 2023,CENTRE CULTUREL TISOT,LA SEYNE SUR MER,THEATRE - SEUL EN SCENE,12.0,TISOT COMEDY CLUB,https://static.ticketmaster.fr/static/images/vignettes/ticket.gif
13 janv. 2023,Le Palace,BEAUMONT SUR OISE,THEATRE - COMEDIE,22.0,MARS & VENUS,https://static.ticketmaster.fr/static/images/vignettes/n_mars-venus.gif
14 janv. 2023,CENTRE CULTUREL L'ODYSSEE,PUSIGNAN,THEATRE - COMEDIE,20.0,LE JEU DE LA VERITE,https://static.ticketmaster.fr/static/images/vignettes/n_le-jeu-de-la-verite.gif
14 janv. 2023,SALLE VICTOR HUGO,LYON,THEATRE - COMEDIE,22.0,MARS & VENUS,https://static.ticketmaster.fr/static/images/vignettes/n_mars-venus.gif
19 janv. au 2 avr. 2023,THEATRE MARIGNY,PARIS,THEATRE - SEUL EN SCENE,39.0,MIR HADDAD,https://static.ticketmaster.fr/static/images/vignettes/a_542051.gif
19 janv. 2023,THEATRE SAINT LOUIS,PAU,THEATRE - THEATRE CONTEMPORAIN,12.0,10 JURES EN COLERE,https://static.ticketmaster.fr/static/images/vignettes/ticket.gif
19 janv. au 30 avr. 2023,THEATRE 100 NOMS,NANTES,THEATRE - COMEDIE,22.0,UN PETIT JEU SANS CONSÉQUENCE,https://static.ticketmaster.fr/static/images/vignettes/s_18253.gif
20 janv. 2023,LE MINOTAURE,VENDOME,THEATRE - THEATRE CONTEMPORAIN,17.0,LES FOUTEURS DE JOIE,https://static.ticketmaster.fr/static/images/vignettes/a_542965.gif
21 janv. 2023,LE ZEPHYR,CHATEAUGIRON,THEATRE - COMEDIE,28.0,"""JAIME BEAUCOUP CE QUE VOUS FAITES""",https://static.ticketmaster.fr/static/images/vignettes/n_j-aime-beaucoup-ce-que-vous-faites.gif
21 janv. 2023,CASINO BARRIERE BORDEAUX,BORDEAUX,THEATRE - COMEDIE,31.0,LE JEU DE LA VERITE,https://static.ticketmaster.fr/static/images/vignettes/n_le-jeu-de-la-verite.gif
22 janv. 2023,THEATRE JEAN FERRAT,FOURMIES,THEATRE - COMEDIE,25.0,LE CLAN DES DIVORCEES,https://static.ticketmaster.fr/static/images/vignettes/a_531813.gif
25 janv. au 23 mars 2023,GRAND THEATRE 3T,TOULOUSE,THEATRE - COMEDIE,24.0,"""JAIME BEAUCOUP CE QUE VOUS FAITES""",https://static.ticketmaster.fr/static/images/vignettes/a_541330.gif
27 janv. 2023,THEATRE OLYMPE DE GOUGES,MONTAUBAN,THEATRE - COMEDIE,14.0,"""IL FAUT QUUNE PORTE SOIT OUVERTE OU FERMEE""",https://static.ticketmaster.fr/static/images/vignettes/ticket.gif
27 janv. au 12 mars 2023,THEATRE DE LA MADELEINE,PARIS,THEATRE - COMEDIE,20.0,SUITE ROYALE- ELIE SEMOUN- JULIE DE BONA,https://static.ticketmaster.fr/static/images/vignettes/a_537558.gif
27 janv. 2023,LE PALAIS D'AURON,BOURGES,THEATRE - COMEDIE,29.9,LA GUERRE DES SEXES,https://static.ticketmaster.fr/static/images/vignettes/n_la-guerre-des-sexes.gif
28 janv. 2023,LE PETIT KURSAAL,BESANCON,THEATRE - COMEDIE,22.0,MARS & VENUS,https://static.ticketmaster.fr/static/images/vignettes/n_mars-venus.gif
28 janv. 2023,VIM'ARTS,WOINCOURT,THEATRE - COMEDIE,35.0,LES CACHOTTIERS,https://static.ticketmaster.fr/static/images/vignettes/a_501310.gif
31 janv. 2023,THEATRE OLYMPE DE GOUGES,MONTAUBAN,THEATRE - COMEDIE,14.0,DANS LES FORETS DE SIBERIE,https://static.ticketmaster.fr/static/images/vignettes/a_539048.gif
2 fevr. 2023,CENTRE CULTUREL LES ANGENOISES,BONCHAMP LES LAVAL,THEATRE - COMEDIE,35.2,POUR LE MEILLEUR ET POUR LE PIRE,https://static.ticketmaster.fr/static/images/vignettes/n_pour-le-meilleur-et-pour-le-pire.gif
3 fevr. 2023,THEATRE DE GRASSE,GRASSE,THEATRE - COMEDIE,14.0,LES RITALS,https://static.ticketmaster.fr/static/images/vignettes/a_531477.gif
4 fevr. 2023,SALLE FESTIVE NANTES NORD,NANTES,THEATRE - COMEDIE,22.0,U SECOURS ! MA FEMME VEUT JOUIR !,https://static.ticketmaster.fr/static/images/vignettes/n_au-secours-ma-femme-veut-jouir.gif
5 fevr. 2023,CASINO BARRIERE LILLE,LILLE,THEATRE - COMEDIE,29.0,LE JEU DE LA VERITE,https://static.ticketmaster.fr/static/images/vignettes/n_le-jeu-de-la-verite.gif
8 fevr. 2023,THEATRE SEBASTOPOL,LILLE,THEATRE - THEATRE CONTEMPORAIN,29.0,BERNARD WERBER,https://static.ticketmaster.fr/static/images/vignettes/a_539234.gif
8 fevr. 2023,CITE DES CONGRES,NANTES,THEATRE - COMEDIE,39.0,BERLIN BERLIN,https://static.ticketmaster.fr/static/images/vignettes/n_berlin-berlin.gif
9 fevr. 2023,CENTRE EVENEMENTIEL COURBEVOIE,COURBEVOIE,THEATRE - COMEDIE,25.3,FALLAIT PAS LE DIRE,https://static.ticketmaster.fr/static/images/vignettes/a_528431.gif
10 fevr. 2023,CENTRE CULTUREL TISOT,LA SEYNE SUR MER,THEATRE - SEUL EN SCENE,12.0,TISOT COMEDY CLUB,https://static.ticketmaster.fr/static/images/vignettes/ticket.gif
10 fevr. 2023,L'AMPHY,YUTZ,THEATRE - AUTRES THEATRE,25.0,"""SIMONE VEIL : LES COMBATS DUNE EFFRONTEE""",https://static.ticketmaster.fr/static/images/vignettes/a_529922.gif
10 fevr. 2023,GARE DU MIDI,BIARRITZ,THEATRE - THEATRE CONTEMPORAIN,32.2,"""LE PORTEUR DHISTOIRE""",https://static.ticketmaster.fr/static/images/vignettes/n_le-porteur-d-histoire.gif
11 fevr. 2023,CASINO DE SANARY SUR MER-SALLE LE COLOMBET,SANARY SUR MER,THEATRE - COMEDIE,27.0,LES BEAUX PERES,https://static.ticketmaster.fr/static/images/vignettes/a_539655.gif
24 fevr. 2023,MAISON DE LA CULTURE,CLERMONT FERRAND,THEATRE - COMEDIE,29.0,FALLAIT PAS LE DIRE- PIERRE ARDITI- EVELYNE BOUIX,https://static.ticketmaster.fr/static/images/vignettes/n_fallait-pas-le-dire.gif
24 fevr. 2023,CINEMA THEATRE LE ROYAL,LE MANS,THEATRE - COMEDIE,16.0,ELLE EST OU MAMIE?,https://static.ticketmaster.fr/static/images/vignettes/a_522853.gif
25 fevr. 2023,THEATRE FEMINA,BORDEAUX,THEATRE - COMEDIE,25.0,LES HOMMES SONT CONS- LES FEMMES CASSE-COUILLES,https://static.ticketmaster.fr/static/images/vignettes/n_les-hommes-sont-cons.gif
4 mars 2023,L'EMC2,ST GREGOIRE,THEATRE - AUTRES THEATRE,14.0,LES VOYAGEURS DU CRIME,https://static.ticketmaster.fr/static/images/vignettes/a_540466.gif
5 mars 2023,OCEANIS,PLOEMEUR,THEATRE - COMEDIE,22.0,POUR LE MEILLEUR ET POUR LE PIRE,https://static.ticketmaster.fr/static/images/vignettes/n_pour-le-meilleur-et-pour-le-pire.gif
7 mars 2023,LE SPLENDID,ST QUENTIN,THEATRE - COMEDIE,45.0,UNE SITUATION DELICATE,https://static.ticketmaster.fr/static/images/vignettes/n_une-situation-delicate.gif
9 au 12 mars 2023,THEATRE DE JEANNE,NANTES,THEATRE - COMEDIE,22.0,SACRE BORDEL,https://static.ticketmaster.fr/static/images/vignettes/a_530797.gif
9 mars 2023,RADIANT,CALUIRE ET CUIRE,THEATRE - THEATRE CONTEMPORAIN,22.0,"""LAWRENCE DARABIE""",https://static.ticketmaster.fr/static/images/vignettes/a_527756.gif
11 mars 2023,Centre Culturel Antoine de st Exupery,CARAMAN,THEATRE - COMEDIE,14.0,"""CEST DECIDE JE DEVIENS UNE CONNASSE""",https://static.ticketmaster.fr/static/images/vignettes/a_537385.gif
12 mars 2023,AVEL DRO,PLOZEVET,THEATRE - THEATRE CONTEMPORAIN,17.0,LIOR SHOOV,https://static.ticketmaster.fr/static/images/vignettes/ticket.gif
12 mars 2023,VENDESPACE,MOUILLERON LE CAPTIF,THEATRE - COMEDIE,45.0,UN COUPLE MAGIQUE,https://static.ticketmaster.fr/static/images/vignettes/n_un-couple-magique.gif
16 au 17 mars 2023,GRAND THEATRE 3T,TOULOUSE,THEATRE - COMEDIE,30.2,CHICANDIER & MATHOU,https://static.ticketmaster.fr/static/images/vignettes/a_541704.gif
21 mars 2023,LE PIN GALANT,MERIGNAC,THEATRE - COMEDIE,35.0,LES HOMMES VIENNENT DE MARS ET LES FEMMES DE VENUS,https://static.ticketmaster.fr/static/images/vignettes/a_537513.gif
24 mars 2023,PALAIS DES CONGRES TOURS,TOURS,THEATRE - COMEDIE,44.0,LES HOMMES VIENNENT DE MARS ET LES FEMMES DE VENUS,https://static.ticketmaster.fr/static/images/vignettes/a_537785.gif
29 mars 2023,CASINO D'ARRAS,ARRAS,THEATRE - COMEDIE,35.0,LES HOMMES VIENNENTS DE MARS- LES FEMMES DE VENUS,https://static.ticketmaster.fr/static/images/vignettes/a_539074.gif
1 avr. 2023,CENTRE CULTUREL PIERRE MESSMER,ST AVOLD,THEATRE - COMEDIE,48.0,FALLAIT PAS LE DIRE,https://static.ticketmaster.fr/static/images/vignettes/n_fallait-pas-le-dire.gif
1 avr. 2023,SALLE PAUL FORT,NANTES,THEATRE - COMEDIE,35.0,POUR LE MEILLEUR ET POUR LE PIRE,https://static.ticketmaster.fr/static/images/vignettes/n_pour-le-meilleur-et-pour-le-pire.gif
4 avr. 2023,GARE DU MIDI,BIARRITZ,THEATRE - COMEDIE,36.0,UNE SITUATION DELICATE,https://static.ticketmaster.fr/static/images/vignettes/a_529387.gif
5 avr. au 9 juil. 2023,LE 13EME ART,PARIS,THEATRE - COMEDIE,32.0,LA CHIENNE DES BASKERVILLE,https://static.ticketmaster.fr/static/images/vignettes/a_541307.gif
14 avr. 2023,CENTRE CULTUREL TISOT,LA SEYNE SUR MER,THEATRE - SEUL EN SCENE,12.0,TISOT COMEDY CLUB,https://static.ticketmaster.fr/static/images/vignettes/ticket.gif
21 au 22 avr. 2023,THEATRE MUNICIPAL,MURET,THEATRE - COMEDIE,20.0,CRAVATE CLUB,https://static.ticketmaster.fr/static/images/vignettes/a_531861.gif
3 mai 2023,THEATRE DE THIONVILLE,THIONVILLE,THEATRE - AUTRES THEATRE,42.0,LA VOIE DES FEMMES,https://static.ticketmaster.fr/static/images/vignettes/n_la-voie-des-femmes.gif
5 au 28 mai 2023,THEATRE DES SALINIERES,BORDEAUX,THEATRE - COMEDIE,16.0,LA DEGUSTATION,https://static.ticketmaster.fr/static/images/vignettes/a_528574.gif
10 mai 2023,RADIANT,CALUIRE ET CUIRE,THEATRE - THEATRE CONTEMPORAIN,17.0,KERY JAMES,https://static.ticketmaster.fr/static/images/vignettes/a_527860.gif
12 mai 2023,CENTRE CULTUREL TISOT,LA SEYNE SUR MER,THEATRE - SEUL EN SCENE,12.0,TISOT COMEDY CLUB,https://static.ticketmaster.fr/static/images/vignettes/ticket.gif
14 mai 2023,L'OLYMPIA,PARIS,THEATRE - THEATRE CONTEMPORAIN,49.5,JAY SHETTY,https://static.ticketmaster.fr/static/images/vignettes/n_jay-shetty-world-tour.gif
25 mai 2023,SALLE PAUL FORT,NANTES,THEATRE - CONTE,30.2,FRED PELLERIN,https://static.ticketmaster.fr/static/images/vignettes/n_fred-pellerin.gif
30 mai 2023,SALLE EURYTHMIE,MONTAUBAN,THEATRE - COMEDIE,34.2,"""LES ELUCUBRATIONS DUN HOMME SOUDAIN FRAPPE PAR LA GRACE""",https://static.ticketmaster.fr/static/images/vignettes/ticket.gif
1 juin 2023,GARE DU MIDI,BIARRITZ,THEATRE - COMEDIE,32.2,EDOUARD BAER,https://static.ticketmaster.fr/static/images/vignettes/n_edouard-baer.gif
10 oct. 2023,CASINO,TOULOUSE,THEATRE - THEATRE MUSICAL,29.0,DRAG RACE FRANCE,https://static.ticketmaster.fr/static/images/vignettes/n_drag-race-france-saison-2.gif
24 oct. 2023,SUMMUM,GRENOBLE,THEATRE - THEATRE MUSICAL,29.0,DRAG RACE FRANCE,https://static.ticketmaster.fr/static/images/vignettes/n_drag-race-france-saison-2.gif
19 oct. 2019 au 3 mai 2023,THEATRE LE RANELAGH,PARIS,THEATRE - THEATRE CONTEMPORAIN,14.0,LEXANDRE BONSTEIN- KAMEL ISKER- SOPHIE RAYNAUD- CHRISTOPHE MIE- EDOUARD ROULAND- JOHANN DIONNET- MANON GILBERT- THIBAULT PINSON- YVES ROUX- DIDIER LAFAYE- CHARLOTTE MATZNEFF- STEPHANE DAUCH- MONA THANAEL,https://static.ticketmaster.fr/static/images/vignettes/s_44.gif
30 janv. 2022 au 22 janv. 2023,LE K,REIMS TINQUEUX,THEATRE - COMEDIE,32.0,DROLE DE CAMPAGNE,https://static.ticketmaster.fr/static/images/vignettes/n_drole-de-campagne.gif
10 sept. au 31 dec. 2022,Le Grand Point Virgule,PARIS,THEATRE - THEATRE MUSICAL,28.2,LES COQUETTES- LES COQUETTES MERCI FRANCIS,https://static.ticketmaster.fr/static/images/vignettes/a_530904.gif
31 dec. 2022,ESPACE MADELEINE,FAY DE BRETAGNE,THEATRE - COMEDIE,42.5,"""LHOMME PARFAIT NEXISTE PAS""",https://static.ticketmaster.fr/static/images/vignettes/a_538332.gif
31 dec. 2022,THEATRE 100 NOMS,NANTES,THEATRE - COMEDIE,42.0,"""LE PORTEUR DHISTOIRE""",https://static.ticketmaster.fr/static/images/vignettes/a_537924.gif
4 janv. 2023,MAISON DE LA CULTURE,CLERMONT FERRAND,THEATRE - COMEDIE,35.0,UN COUPLE MAGIQUE,https://static.ticketmaster.fr/static/images/vignettes/n_un-couple-magique.gif
13 janv. 2023,CONGREXPO AMPHITHEATRE,DIJON,THEATRE - COMEDIE,29.9,LA GUERRE DES SEXES,https://static.ticketmaster.fr/static/images/vignettes/n_la-guerre-des-sexes.gif
24 janv. au 7 mai 2023,THEATRE DE LA RENAISSANCE,PARIS,THEATRE - COMEDIE,17.0,SUR LA TETE DES ENFANTS,https://static.ticketmaster.fr/static/images/vignettes/a_541419.gif
26 janv. au 2 avr. 2023,THEATRE DE LA MADELEINE,PARIS,THEATRE - COMEDIE,20.0,MICHEL BOUJENAH - ADIEU LES MAGNIFIQUES- MICHEL BOUJENAH,https://static.ticketmaster.fr/static/images/vignettes/a_529182.gif
26 au 28 janv. 2023,ALTIGONE,ST ORENS DE GAMEVILLE,THEATRE - COMEDIE,11.0,LE MALADE IMAGINAIRE,https://static.ticketmaster.fr/static/images/vignettes/a_526369.gif
27 janv. 2023,ESPACE PIERRE BACHELET,DAMMARIE LES LYS,THEATRE - COMEDIE,44.0,UN COUPLE MAGIQUE,https://static.ticketmaster.fr/static/images/vignettes/a_523750.gif
26 fevr. 2023,THEATRE SEBASTOPOL,LILLE,THEATRE - COMEDIE,29.0,DROLE DE CAMPAGNE,https://static.ticketmaster.fr/static/images/vignettes/a_505137.gif
1 au 2 mars 2023,RADIANT,CALUIRE ET CUIRE,THEATRE - IMPROVISATION THEATRALE,25.0,"""COUPE DU MONDE DIMPROVISATION""",https://static.ticketmaster.fr/static/images/vignettes/a_531212.gif
24 mars 2023,Espace Des Arts,LES PAVILLONS SOUS BOIS,THEATRE - SEUL EN SCENE,29.7,LE DISCOURS,https://static.ticketmaster.fr/static/images/vignettes/n_le-discours.gif
26 mars 2023,LE ZEPHYR,HEM,THEATRE - THEATRE CLASSIQUE,23.0,CES FEMMES QUI ONT REVEILLE LA FRANCE,https://static.ticketmaster.fr/static/images/vignettes/a_529702.gif
26 sept. 2023,THEATRE FEMINA,BORDEAUX,THEATRE - THEATRE MUSICAL,29.0,DRAG RACE FRANCE,https://static.ticketmaster.fr/static/images/vignettes/n_drag-race-france-saison-2.gif
12 sept. 2018 au 28 juin 2023,Essaion de Paris,PARIS,THEATRE - COMEDIE,27.5,RACINE PAR LA RACINE,https://static.ticketmaster.fr/static/images/vignettes/a_440206.gif
22 sept. 2018 au 25 mars 2023,Le Grand Point Virgule,PARIS,THEATRE - COMEDIE,16.0,DOS- RTHUR GUIONNET- YANIS AZAIEZ- LISE MARSAULT HIERRO,https://static.ticketmaster.fr/static/images/vignettes/a_440605.gif
23 oct. 2018 au 27 juin 2023,Le Grand Point Virgule,PARIS,THEATRE - THEATRE MUSICAL,21.0,NEW - LA COMEDIE MUSICALE IMPROVISEE,https://static.ticketmaster.fr/static/images/vignettes/a_441164.gif
23 nov. 2018 au 1 juil. 2023,Le Point Virgule,PARIS,THEATRE - IMPROVISATION THEATRALE,22.0,LE GRAND SHOW TIME,https://static.ticketmaster.fr/static/images/vignettes/a_451056.gif
22 juin 2019 au 8 oct. 2023,Cafe de la Gare,PARIS,THEATRE - COMEDIE,18.0,MATHIEU CONIGLIO- EMMANUEL DONZELLA- RNAUD LAURENT- JOSEPH GALLET- JEAN FORNEROD- PASCAL ROCHER- CAROLE MASSANA- EMMANUEL GRACCI,https://static.ticketmaster.fr/static/images/vignettes/a_464273.gif
22 oct. 2019 au 3 mai 2023,THEATRE LE RANELAGH,PARIS,THEATRE - THEATRE CONTEMPORAIN,14.0,DIDIER LAFAYE- STEPHANE DAUCH- STEPHANIE WURTZ- DAVID FERRARA- RMANCE GALPIN- GARY GRINES- ETIENNE LAUNAY- MARGUERITE ROMAIN- DAVID MALLET- PIERRE BENOIST- OLIVIER GIRARD- PHILIPPE ARBEILLE- GREGOIRE BOURBIER- SEVERINE DELBOSSE,https://static.ticketmaster.fr/static/images/vignettes/s_44.gif
23 oct. 2019 au 23 fevr. 2023,THEATRE LE RANELAGH,PARIS,THEATRE - THEATRE CONTEMPORAIN,12.0,SIMON LARVARON- TEDDY MELIS- VANESSA CAIHOL- GREGOIRE BOURBIER- NATHALIE KANOUI- TONIO MATIAS- NDRE MARIE MAZURE,https://static.ticketmaster.fr/static/images/vignettes/s_44.gif
25 oct. 2019 au 5 mai 2023,THEATRE LE RANELAGH,PARIS,THEATRE - THEATRE CONTEMPORAIN,14.0,DIDIER LAFAYE- DAVID SLOVO- VALENTINA CASULA- YVES ROUX- LAURENT CONOIR- BARBARA LAMBALLAIS- CONSTANTIN BALSAN- MARIEJO BUFFON- SEVERINE DELBOSSE- GARY GRINES- OLIVIER GIRARD- GNES PATE,https://static.ticketmaster.fr/static/images/vignettes/s_44.gif
20 dec. 2019 au 1 janv. 2023,COMEDIE SAINT-MICHEL,PARIS,THEATRE - COMEDIE,18.0,MANON BERTRAND- YANN COESLIER- THOMAS BULLE- VIRGINIE CLAUDE- MELIE DHEE- CHRISTEL EXPOSTA- DOMINIQUE FOUILLAND- JULIEN DEBUYS- JULIEN ROTTENFUS,https://static.ticketmaster.fr/static/images/vignettes/a_481868.gif
16 avr. 2020 au 9 avr. 2023,THEATRE LE RANELAGH,PARIS,THEATRE - THEATRE CLASSIQUE,14.0,LE MALADE IMAGINAIRE,https://static.ticketmaster.fr/static/images/vignettes/s_44.gif
18 août 2020 au 28 fevr. 2023,THEATRE DES BELIERS PARISIENS,PARIS,THEATRE - COMEDIE,41.7,"""LE PORTEUR DHISTOIRE DE ALEXIS MICHALIK""",https://static.ticketmaster.fr/static/images/vignettes/n_le-porteur-d-histoire.gif
2 oct. 2020 au 28 mars 2023,THEATRE DE LA CONTRESCARPE,PARIS,THEATRE - THEATRE CONTEMPORAIN,13.0,LA CHUTE- LBERT CAMUS,https://static.ticketmaster.fr/static/images/vignettes/a_496041.gif
4 oct. 2020 au 26 mars 2023,THEATRE DE LA CONTRESCARPE,PARIS,THEATRE - THEATRE CLASSIQUE,13.0,LA RECHERCHE DU TEMPS PERDU,https://static.ticketmaster.fr/static/images/vignettes/a_496036.gif
20 oct. 2020 au 25 avr. 2023,THEATRE LE RANELAGH,PARIS,THEATRE - THEATRE CONTEMPORAIN,12.0,CINE-CONCERT,https://static.ticketmaster.fr/static/images/vignettes/s_44.gif
27 oct. 2020 au 31 dec. 2022,MELO D'AMELIE,PARIS,THEATRE - COMEDIE,12.0,"""JAIME BEAUCOUP CE QUE VOUS FAITES""",https://static.ticketmaster.fr/static/images/vignettes/a_494811.gif
11 nov. 2020 au 7 mai 2023,THEATRE LE RANELAGH,PARIS,THEATRE - THEATRE CONTEMPORAIN,14.0,CYRANO DE BERGERAC,https://static.ticketmaster.fr/static/images/vignettes/a_495706.gif
14 nov. 2020 au 2 avr. 2023,COMEDIE OBERKAMPF,PARIS,THEATRE - THEATRE JEUNE PUBLIC,12.0,LE MAGICIEN DES COULEURS- WILFRIED RICHARD- RNOLD LOBEL- JEREMIE MILSZTEIN,https://static.ticketmaster.fr/static/images/vignettes/a_496203.gif
22 mai 2021 au 30 dec. 2022,COMEDIE SAINT-MICHEL,PARIS,THEATRE - THEATRE CLASSIQUE,18.0,LE MEDECIN MALGRES LUI,https://static.ticketmaster.fr/static/images/vignettes/a_501980.gif
22 mai 2021 au 8 mai 2023,COMEDIE OBERKAMPF,PARIS,THEATRE - COMEDIE,12.0,DO UN JOUR- A DOS TOUJOURS- JEROME PAQUATTE- JEAN-MARC MAGNONI,https://static.ticketmaster.fr/static/images/vignettes/a_501722.gif
