Date,Lieu,Ville,Type,Prix,Artiste,Image
22 au 24 mars 2023,SEINE MUSICALE,BOULOGNE BILLANCOURT,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE MUSICAL,29.0,LES SONGES- IBRAHIM MAALOUF- JOEYSTARR,https://static.ticketmaster.fr/static/images/vignettes/a_532341.gif
23 mars 2023,ESPACE ALBERT CAMUS,BRON,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE MUSICAL,22.0,LES VIRTUOSES,https://static.ticketmaster.fr/static/images/vignettes/n_les-virtuoses.gif
23 au 24 mars 2023,THEATRE SEBASTOPOL,LILLE,SPECTACLE ET COMEDIE MUSICALE - MAGIE,42.0,ERIC ANTOINE,https://static.ticketmaster.fr/static/images/vignettes/n_eric-antoine.gif
24 au 25 mars 2023,LA LUNA NEGRA,BAYONNE,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE MUSICAL,20.0,"""UTANT QUON SEMPORTE EN CHANTANT""",https://static.ticketmaster.fr/static/images/vignettes/a_543325.gif
24 mars 2023,THEATRE A L'OUEST,ROUEN,SPECTACLE ET COMEDIE MUSICALE - MAGIE,22.0,GIORDA VOUS HYPNOTISE,https://static.ticketmaster.fr/static/images/vignettes/n_giorda-vous-hypnotise.gif
24 au 26 mars 2023,Opera de Toulon,TOULON,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE MUSICAL,11.0,WONDERFUL TOWN,https://static.ticketmaster.fr/static/images/vignettes/a_533151.gif
24 mars 2023,THEATRE JEAN FERRAT,FOURMIES,SPECTACLE ET COMEDIE MUSICALE - CABARET,18.0,LES VILAINES,https://static.ticketmaster.fr/static/images/vignettes/a_531968.gif
24 mars 2023,ESPACE  CULTUREL VICTOR HUGO,PUGET SUR ARGENS,SPECTACLE ET COMEDIE MUSICALE - MAGIE,22.0,ZACK ET STAN,https://static.ticketmaster.fr/static/images/vignettes/a_529557.gif
24 mars 2023,NARBONNE ARENA,NARBONNE,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE JEUNE PUBLIC,25.0,LDEBERT,https://static.ticketmaster.fr/static/images/vignettes/n_aldebert.gif
24 mars 2023,CENTRE DES CONGRES,AGEN CEDEX,SPECTACLE ET COMEDIE MUSICALE - MAGIE,35.0,WONDERLAND- LE SPECTACLE,https://static.ticketmaster.fr/static/images/vignettes/n_wonderland-le-spectacle.gif
25 mars 2023,ESPACE MAYENNE,LAVAL,SPECTACLE ET COMEDIE MUSICALE - MAGIE,16.0,LA MAGIE DES LOUSTIKS,https://static.ticketmaster.fr/static/images/vignettes/a_542234.gif
25 mars 2023,ESPACE MAYENNE,LAVAL,SPECTACLE ET COMEDIE MUSICALE - GRAND SPECTACLE,27.2,FESTIVAL INTERNATIONAL VIVE LA MAGIE,https://static.ticketmaster.fr/static/images/vignettes/n_festival-international-vive-la-magie.gif
25 mars 2023,BONLIEU SCENE NATIONALE ANNECY,ANNECY,SPECTACLE ET COMEDIE MUSICALE - MAGIE,25.0,DANI LARY- LBERT LARY,https://static.ticketmaster.fr/static/images/vignettes/a_539250.gif
25 mars 2023,SALLE DESIRE VALETTE,ST VALLIER,SPECTACLE ET COMEDIE MUSICALE - MAGIE,31.2,ERIC LEE,https://static.ticketmaster.fr/static/images/vignettes/a_538631.gif
25 mars 2023,L'EMBARCADERE,AUBERVILLIERS,SPECTACLE ET COMEDIE MUSICALE - MAGIE,35.0,VIKTOR VINCENT,https://static.ticketmaster.fr/static/images/vignettes/n_viktor-vincent.gif
25 mars 2023,LE SPLENDID,ST QUENTIN,SPECTACLE ET COMEDIE MUSICALE - COMEDIE MUSICALE,40.0,LOVE ME TENDER,https://static.ticketmaster.fr/static/images/vignettes/n_love-me-tender.gif
25 mars 2023,LE K,REIMS TINQUEUX,SPECTACLE ET COMEDIE MUSICALE - COMEDIE MUSICALE,29.0,LA PROMESSE BREL,https://static.ticketmaster.fr/static/images/vignettes/a_516458.gif
26 mars 2023,LE KURSAAL,DUNKERQUE,SPECTACLE ET COMEDIE MUSICALE - MAGIE,14.0,"""LACADEMIE DES SORCIERS""",https://static.ticketmaster.fr/static/images/vignettes/a_543044.gif
26 mars 2023,LA COMMANDERIE,DOLE,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE JEUNE PUBLIC,30.0,CHANTAL GOYA,https://static.ticketmaster.fr/static/images/vignettes/n_chantal-goya.gif
26 mars 2023,TMP,PIBRAC,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE MUSICAL,10.0,BLBLBLB,https://static.ticketmaster.fr/static/images/vignettes/a_526254.gif
26 mars 2023,GRAND ANGLE,VOIRON,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE JEUNE PUBLIC,25.0,PEPPA PIG,https://static.ticketmaster.fr/static/images/vignettes/n_peppa-pig-george-suzy.gif
27 au 28 mars 2023,Le Bataclan,PARIS,SPECTACLE ET COMEDIE MUSICALE - CABARET,27.0,LE CABARET BURLESQUE,https://static.ticketmaster.fr/static/images/vignettes/a_543900.gif
27 mars 2023,OPERA-THEATRE,CLERMONT FERRAND,SPECTACLE ET COMEDIE MUSICALE - GRAND SPECTACLE,24.0,"""LES BODINS""",https://static.ticketmaster.fr/static/images/vignettes/a_535812.gif
27 mars 2023,L'AMPHY,YUTZ,SPECTACLE ET COMEDIE MUSICALE - MAGIE,35.0,DANI LARY,https://static.ticketmaster.fr/static/images/vignettes/a_529997.gif
28 mars 2023,LA HUNE,ST BENOIT,SPECTACLE ET COMEDIE MUSICALE - GRAND SPECTACLE,40.5,"""LEMBARRAS DU CHOIX""",https://static.ticketmaster.fr/static/images/vignettes/n_l-embarras-du-choix.gif
28 mars 2023,AMPHITHEATRE-RODEZ,RODEZ,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE MUSICAL,45.0,SOY DE CUBA,https://static.ticketmaster.fr/static/images/vignettes/n_soy-de-cuba-viva-la-vida.gif
29 mars 2023,ECHO SYSTEM,SCEY-SUR-SAÔNE,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE JEUNE PUBLIC,8.0,UMI,https://static.ticketmaster.fr/static/images/vignettes/a_543832.gif
29 mars 2023,PALAIS DES CONGRES,MONTELIMAR,SPECTACLE ET COMEDIE MUSICALE - GRAND SPECTACLE,45.5,MESSMER,https://static.ticketmaster.fr/static/images/vignettes/n_messmer.gif
29 mars 2023,SALLE LAUGA,BAYONNE,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE MUSICAL,30.0,SOY DE CUBA,https://static.ticketmaster.fr/static/images/vignettes/n_soy-de-cuba-viva-la-vida.gif
30 mars 2023,PALAIS DES CONGRES,PERPIGNAN,SPECTACLE ET COMEDIE MUSICALE - COMEDIE MUSICALE,45.0,SOY DE CUBA,https://static.ticketmaster.fr/static/images/vignettes/n_soy-de-cuba-viva-la-vida.gif
31 mars au 2 juin 2023,LA SCALA PARIS,PARIS,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE MUSICAL,29.0,DAVID CASTELLO-LOPES,https://static.ticketmaster.fr/static/images/vignettes/a_543016.gif
31 mars 2023,ZENITH DE TOULON,TOULON,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE MUSICAL,19.0,NATURYA,https://static.ticketmaster.fr/static/images/vignettes/a_530096.gif
31 mars 2023,TMP,PIBRAC,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE MUSICAL,20.0,BARBER SHOP QUARTET,https://static.ticketmaster.fr/static/images/vignettes/a_526256.gif
31 mars 2023,ZENITH,ST ETIENNE,SPECTACLE ET COMEDIE MUSICALE - GRAND SPECTACLE,39.5,MESSMER,https://static.ticketmaster.fr/static/images/vignettes/n_messmer.gif
31 mars 2023,AUDITORIUM ESPACE MALRAUX,JOUE LES TOURS,SPECTACLE ET COMEDIE MUSICALE - COMEDIE MUSICALE,40.0,LA PROMESSE BREL,https://static.ticketmaster.fr/static/images/vignettes/n_la-promesse-brel.gif
31 mars 2023,BOURSE DU TRAVAIL,LYON,SPECTACLE ET COMEDIE MUSICALE - GRAND SPECTACLE,45.0,SOY DE CUBA,https://static.ticketmaster.fr/static/images/vignettes/n_soy-de-cuba-viva-la-vida.gif
1 avr. 2023,LE PHARE,ST COULOMB,SPECTACLE ET COMEDIE MUSICALE - MAGIE,14.0,JUSTE UNE ILLUSION,https://static.ticketmaster.fr/static/images/vignettes/a_543418.gif
1 avr. 2023,ROYAL COMEDY CLUB,REIMS,SPECTACLE ET COMEDIE MUSICALE - MAGIE,22.0,LEO BRIERE,https://static.ticketmaster.fr/static/images/vignettes/n_leo-briere.gif
1 avr. 2023,THEATRE FEMINA,BORDEAUX,SPECTACLE ET COMEDIE MUSICALE - CABARET,35.0,MADAME ARTHUR,https://static.ticketmaster.fr/static/images/vignettes/a_538549.gif
1 avr. 2023,AVEL DRO,PLOZEVET,SPECTACLE ET COMEDIE MUSICALE - DINER SPECTACLE,17.0,GOUTONS-VOIR,https://static.ticketmaster.fr/static/images/vignettes/ticket.gif
1 avr. 2023,LA CHAUDRONNERIE/SALLE MICHEL SIMON,LA CIOTAT,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE JEUNE PUBLIC,15.0,WOOD,https://static.ticketmaster.fr/static/images/vignettes/a_527055.gif
1 avr. 2023,L'EMC2,ST GREGOIRE,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE JEUNE PUBLIC,19.0,PEPPA PIG,https://static.ticketmaster.fr/static/images/vignettes/n_peppa-pig-george-suzy.gif
1 avr. 2023,THEATRE SEBASTOPOL,LILLE,SPECTACLE ET COMEDIE MUSICALE - COMEDIE MUSICALE,40.0,LOVE ME TENDER,https://static.ticketmaster.fr/static/images/vignettes/n_love-me-tender.gif
1 avr. 2023,PALAIS DES CONGRES,MONTELIMAR,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE MUSICAL,45.0,SOY DE CUBA,https://static.ticketmaster.fr/static/images/vignettes/n_soy-de-cuba-viva-la-vida.gif
2 avr. 2023,SALLE DESIRE VALETTE,ST VALLIER,SPECTACLE ET COMEDIE MUSICALE - MAGIE,19.0,LES FRENCH TWINS,https://static.ticketmaster.fr/static/images/vignettes/n_les-french-twins.gif
2 avr. 2023,Espaces V Roger Lefort,VILLEPINTE,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE MUSICAL,9.0,FILLS MONKEY,https://static.ticketmaster.fr/static/images/vignettes/a_535880.gif
2 avr. 2023,GRAND THEATRE DE CALAIS,CALAIS,SPECTACLE ET COMEDIE MUSICALE - MAGIE,24.0,VIKTOR VINCENT,https://static.ticketmaster.fr/static/images/vignettes/n_viktor-vincent.gif
3 avr. au 28 mai 2023,LA GAÎTÉ-MONTPARNASSE,PARIS,SPECTACLE ET COMEDIE MUSICALE - MAGIE,30.4,LARSENE,https://static.ticketmaster.fr/static/images/vignettes/a_542524.gif
4 avr. 2023,LA HUNE,ST BENOIT,SPECTACLE ET COMEDIE MUSICALE - GRAND SPECTACLE,51.0,TUTU,https://static.ticketmaster.fr/static/images/vignettes/n_tutu.gif
4 avr. 2023,LA COOPERATIVE DE MAI,CLERMONT FERRAND,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE JEUNE PUBLIC,7.0,SERGE IRAKA,https://static.ticketmaster.fr/static/images/vignettes/a_535151.gif
4 avr. 2023,CENTRE DES CONGRES,AIX LES BAINS,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE MUSICAL,45.0,SOY DE CUBA,https://static.ticketmaster.fr/static/images/vignettes/n_soy-de-cuba-viva-la-vida.gif
5 avr. 2023,ESPACE  CULTUREL VICTOR HUGO,PUGET SUR ARGENS,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE JEUNE PUBLIC,10.0,"""LÉCOLE DES MAGICIENS""",https://static.ticketmaster.fr/static/images/vignettes/a_529512.gif
6 avr. 2023,ESPACE 1500,AMBERIEU EN BUGEY,SPECTACLE ET COMEDIE MUSICALE - GRAND SPECTACLE,30.0,VIKTOR VINCENT,https://static.ticketmaster.fr/static/images/vignettes/n_viktor-vincent.gif
6 avr. 2023,TMP,PIBRAC,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE MUSICAL,15.0,LES CATA DIVAS,https://static.ticketmaster.fr/static/images/vignettes/a_526257.gif
6 avr. 2023,LE CEPAC SILO,MARSEILLE,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE MUSICAL,45.0,SOY DE CUBA,https://static.ticketmaster.fr/static/images/vignettes/a_485115.gif
7 avr. 2023,BONLIEU SCENE NATIONALE ANNECY,ANNECY,SPECTACLE ET COMEDIE MUSICALE - GRAND SPECTACLE,47.0,THE OPERA LOCOS,https://static.ticketmaster.fr/static/images/vignettes/n_the-opera-locos.gif
7 avr. 2023,SALLE DE L'AGORA,COMMENTRY,SPECTACLE ET COMEDIE MUSICALE - COMEDIE MUSICALE,20.0,RAPHAEL,https://static.ticketmaster.fr/static/images/vignettes/n_raphael.gif
7 avr. 2023,THEATRE DE L'ARDAILLON,VIAS,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE MUSICAL,22.0,DANIEL AUTEUIL,https://static.ticketmaster.fr/static/images/vignettes/n_daniel-auteuil.gif
7 avr. 2023,L'ESPACE DE FORGES,FORGES LES EAUX,SPECTACLE ET COMEDIE MUSICALE - COMEDIE MUSICALE,30.2,CETTE ANNEE-LA,https://static.ticketmaster.fr/static/images/vignettes/n_cette-annee-la.gif
7 avr. 2023,CASINO BARRIERE BORDEAUX,BORDEAUX,SPECTACLE ET COMEDIE MUSICALE - COMEDIE MUSICALE,49.0,GREASE,https://static.ticketmaster.fr/static/images/vignettes/n_grease.gif
8 avr. 2023,ESPACE POLYVALENT R. HUGUET,MONTIGNY EN GOHELLE,SPECTACLE ET COMEDIE MUSICALE - MAGIE,12.0,"""LA NUIT DE LHYPNOSE""",https://static.ticketmaster.fr/static/images/vignettes/a_542589.gif
8 au 9 avr. 2023,ZENITH PARIS,PARIS,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE MUSICAL,34.0,BLACK LEGENDS,https://static.ticketmaster.fr/static/images/vignettes/a_541754.gif
8 avr. 2023,GARE DU MIDI,BIARRITZ,SPECTACLE ET COMEDIE MUSICALE - MAGIE,32.2,"""LES MAITRES DE LILLUSION""",https://static.ticketmaster.fr/static/images/vignettes/a_529551.gif
8 avr. 2023,THEATRE MAC NAB,VIERZON,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE JEUNE PUBLIC,7.0,LA SERPILLIERE DE MONSIEUR MUTT,https://static.ticketmaster.fr/static/images/vignettes/a_529257.gif
8 avr. 2023,THEATRE FEMINA,BORDEAUX,SPECTACLE ET COMEDIE MUSICALE - GRAND SPECTACLE,45.0,SOY DE CUBA,https://static.ticketmaster.fr/static/images/vignettes/n_soy-de-cuba-viva-la-vida.gif
9 avr. 2023,ZENITH D'AUVERGNE,COURNON D AUVERGNE,SPECTACLE ET COMEDIE MUSICALE - GRAND SPECTACLE,40.5,MESSMER,https://static.ticketmaster.fr/static/images/vignettes/n_messmer.gif
11 avr. 2023,LE MAIL,SOISSONS,SPECTACLE ET COMEDIE MUSICALE - COMEDIE MUSICALE,30.2,CETTE ANNEE-LA,https://static.ticketmaster.fr/static/images/vignettes/n_cette-annee-la.gif
12 avr. 2023,THEATRE DE FONTBLANCHE,VITROLLES,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE JEUNE PUBLIC,7.0,TAMAO,https://static.ticketmaster.fr/static/images/vignettes/a_533706.gif
12 avr. 2023,ESPACE CULTUREL ISABELLE DE HAINAUT,BAPAUME,SPECTACLE ET COMEDIE MUSICALE - COMEDIE MUSICALE,30.2,CETTE ANNEE-LA,https://static.ticketmaster.fr/static/images/vignettes/n_cette-annee-la.gif
12 avr. 2023,ESPACE THEODORE GOUVY,FREYMING MERLEBACH,SPECTACLE ET COMEDIE MUSICALE - GRAND SPECTACLE,31.2,VIKTOR VINCENT,https://static.ticketmaster.fr/static/images/vignettes/n_viktor-vincent.gif
12 avr. 2023,ESPACE  CULTUREL VICTOR HUGO,PUGET SUR ARGENS,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE JEUNE PUBLIC,10.0,LA FEE DES CHAUSSETTES,https://static.ticketmaster.fr/static/images/vignettes/a_529503.gif
13 au 14 avr. 2023,LA MAISON COMMUNE DU CHEMIN VERT,REIMS,SPECTACLE ET COMEDIE MUSICALE - COMEDIE MUSICALE,30.2,CETTE ANNEE-LA,https://static.ticketmaster.fr/static/images/vignettes/n_cette-annee-la.gif
14 avr. 2023,THEATRE MUNICIPAL JEAN ALARY,CARCASSONNE,SPECTACLE ET COMEDIE MUSICALE - GRAND SPECTACLE,33.0,GUS ILLUSIONISTE,https://static.ticketmaster.fr/static/images/vignettes/n_gus-illusionniste.gif
14 avr. 2023,SALLE CHRISTIAN CROQUET,LA GORGUE,SPECTACLE ET COMEDIE MUSICALE - MAGIE,32.2,VIKTOR VINCENT,https://static.ticketmaster.fr/static/images/vignettes/n_viktor-vincent.gif
14 avr. 2023,NARBONNE ARENA,NARBONNE,SPECTACLE ET COMEDIE MUSICALE - GRAND SPECTACLE,40.5,MESSMER,https://static.ticketmaster.fr/static/images/vignettes/n_messmer.gif
15 avr. 2023,LE PRISME,SEYSSINS,SPECTACLE ET COMEDIE MUSICALE - MAGIE,19.0,ZACK ET STAN,https://static.ticketmaster.fr/static/images/vignettes/n_zack-et-stan.gif
15 avr. 2023,ZENITH DE PAU,PAU,SPECTACLE ET COMEDIE MUSICALE - MAGIE,34.0,GUS ILLUSIONNISTE- GUS ILLUSIONISTE,https://static.ticketmaster.fr/static/images/vignettes/n_gus-illusionniste.gif
15 avr. 2023,THEATRE CASINO BARRIERE,DEAUVILLE,SPECTACLE ET COMEDIE MUSICALE - COMEDIE MUSICALE,51.0,GREASE,https://static.ticketmaster.fr/static/images/vignettes/n_grease.gif
15 avr. 2023,THEATRE SEBASTOPOL,LILLE,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE JEUNE PUBLIC,19.0,PEPPA PIG,https://static.ticketmaster.fr/static/images/vignettes/n_peppa-pig-george-suzy.gif
16 avr. 2023,THEATRE LE RHONE,BOURG LES VALENCE,SPECTACLE ET COMEDIE MUSICALE - MAGIE,19.0,ZACK ET STAN,https://static.ticketmaster.fr/static/images/vignettes/n_zack-et-stan.gif
16 avr. 2023,PALAIS DES CONGRES TOURS,TOURS,SPECTACLE ET COMEDIE MUSICALE - COMEDIE MUSICALE,19.0,NATURYA,https://static.ticketmaster.fr/static/images/vignettes/n_naturya.gif
16 avr. 2023,CARRE DES DOCKS,LE HAVRE,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE JEUNE PUBLIC,19.0,PEPPA PIG,https://static.ticketmaster.fr/static/images/vignettes/n_peppa-pig-george-suzy.gif
18 au 23 avr. 2023,THEATRE A L'OUEST,ROUEN,SPECTACLE ET COMEDIE MUSICALE - MAGIE,22.0,LEON LE MAGICIEN,https://static.ticketmaster.fr/static/images/vignettes/ticket.gif
18 avr. 2023,THEATRE DES LICES,ALBI,SPECTACLE ET COMEDIE MUSICALE - COMEDIE MUSICALE,30.2,CETTE ANNEE-LA,https://static.ticketmaster.fr/static/images/vignettes/n_cette-ann-e-la.gif
18 avr. 2023,La Cigale,PARIS,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE MUSICAL,29.9,LES GOGUETTES,https://static.ticketmaster.fr/static/images/vignettes/a_521009.gif
19 avr. 2023,ALTIGONE,ST ORENS DE GAMEVILLE,SPECTACLE ET COMEDIE MUSICALE - COMEDIE MUSICALE,30.2,CETTE ANNEE-LA,https://static.ticketmaster.fr/static/images/vignettes/a_530187.gif
19 avr. 2023,ESPACE  CULTUREL VICTOR HUGO,PUGET SUR ARGENS,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE JEUNE PUBLIC,10.0,LA PRINCESSE- LE DRAGON ET LE CHEVALIER INTRÉPIDE,https://static.ticketmaster.fr/static/images/vignettes/a_529507.gif
19 au 23 avr. 2023,HALLE TONY GARNIER,LYON,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE MUSICAL,29.0,STARMANIA,https://static.ticketmaster.fr/static/images/vignettes/n_starmania.gif
20 avr. 2023,PALAIS DES SPORTS,PAU,SPECTACLE ET COMEDIE MUSICALE - GRAND SPECTACLE,30.0,HARLEM GLOBETROTTERS,https://static.ticketmaster.fr/static/images/vignettes/n_harlem-globetrotters.gif
20 avr. 2023,ESPACE CULTUREL LE GALION,FOULAYRONNES,SPECTACLE ET COMEDIE MUSICALE - COMEDIE MUSICALE,30.2,CETTE ANNEE-LA,https://static.ticketmaster.fr/static/images/vignettes/n_cette-annee-la.gif
20 avr. 2023,PARC EXPO,TROYES,SPECTACLE ET COMEDIE MUSICALE - COMEDIE MUSICALE,39.0,GREASE,https://static.ticketmaster.fr/static/images/vignettes/n_grease.gif
21 avr. 2023,LA COUPOLE,ST LOUBES,SPECTACLE ET COMEDIE MUSICALE - COMEDIE MUSICALE,30.2,CETTE ANNEE-LA- COMPAGNIE TRABUCCO,https://static.ticketmaster.fr/static/images/vignettes/n_cette-ann-e-la.gif
21 avr. 2023,THEATRE MUNICIPAL JEAN ALARY,CARCASSONNE,SPECTACLE ET COMEDIE MUSICALE - GRAND SPECTACLE,35.0,LA BAJON,https://static.ticketmaster.fr/static/images/vignettes/n_la-bajon.gif
21 avr. 2023,SUMMUM,GRENOBLE,SPECTACLE ET COMEDIE MUSICALE - COMEDIE MUSICALE,39.0,GREASE,https://static.ticketmaster.fr/static/images/vignettes/n_grease.gif
21 au 23 avr. 2023,ZENITH DE DIJON,DIJON,SPECTACLE ET COMEDIE MUSICALE - GRAND SPECTACLE,35.0,"""LES BODINS""",https://static.ticketmaster.fr/static/images/vignettes/n_les-bodin-s-grandeur-nature.gif
22 avr. 2023,SALLE DANIEL ROUAULT,LE MELE SUR SARTHE,SPECTACLE ET COMEDIE MUSICALE - MAGIE,20.0,LEO BRIERE,https://static.ticketmaster.fr/static/images/vignettes/n_leo-briere.gif
22 avr. 2023,GARE DU MIDI,BIARRITZ,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE MUSICAL,28.2,FUNK LEGENDS,https://static.ticketmaster.fr/static/images/vignettes/a_529554.gif
22 avr. 2023,PALAIS DES CONGRES DU FUTUROSCOPE,CHASSENEUIL DU POITOU,SPECTACLE ET COMEDIE MUSICALE - COMEDIE MUSICALE,40.0,LOVE ME TENDER,https://static.ticketmaster.fr/static/images/vignettes/n_love-me-tender.gif
23 avr. 2023,CENTRE CULTUREL L'ODYSSEE,DOL DE BRETAGNE,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE MUSICAL,32.0,TELLEMENT SARDOU,https://static.ticketmaster.fr/static/images/vignettes/a_543381.gif
23 avr. 2023,SALLE JONESCO,VALENTIGNEY,SPECTACLE ET COMEDIE MUSICALE - MAGIE,29.5,VIKTOR VINCENT,https://static.ticketmaster.fr/static/images/vignettes/ticket.gif
23 avr. 2023,THEATRE SAINTE MARIE AUX MINES,SAINT MARIE AUX MINES,SPECTACLE ET COMEDIE MUSICALE - COMEDIE MUSICALE,26.99,LA REINE DES GLACES,https://static.ticketmaster.fr/static/images/vignettes/n_la-reine-des-glaces.gif
23 avr. 2023,THEATRE DES SALINIERES,BORDEAUX,SPECTACLE ET COMEDIE MUSICALE - CABARET,26.0,EXTRAVAGANZA,https://static.ticketmaster.fr/static/images/vignettes/ticket.gif
23 avr. 2023,SCENE BEAUSEJOUR,CHATELAILLON PLAGE,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE JEUNE PUBLIC,7.0,PRELUDE EN BLEU MAJEUR,https://static.ticketmaster.fr/static/images/vignettes/a_530951.gif
23 avr. 2023,BOURSE DU TRAVAIL,LYON,SPECTACLE ET COMEDIE MUSICALE - COMEDIE MUSICALE,40.0,LOVE ME TENDER,https://static.ticketmaster.fr/static/images/vignettes/n_love-me-tender.gif
24 avr. 2023,THEATRE CHARLES DULLIN,LE GRAND QUEVILLY,SPECTACLE ET COMEDIE MUSICALE - COMEDIE MUSICALE,30.2,CETTE ANNEE-LA,https://static.ticketmaster.fr/static/images/vignettes/n_cette-annee-la.gif
25 avr. 2023,SALLE ANDRE MALRAUX,LUISANT,SPECTACLE ET COMEDIE MUSICALE - COMEDIE MUSICALE,30.2,CETTE ANNEE-LA,https://static.ticketmaster.fr/static/images/vignettes/n_cette-ann-e-la.gif
26 avr. 2023,THEATRE SEBASTOPOL,LILLE,SPECTACLE ET COMEDIE MUSICALE - COMEDIE MUSICALE,30.2,CETTE ANNEE-LA,https://static.ticketmaster.fr/static/images/vignettes/n_cette-annee-la.gif
26 avr. 2023,ESPACE  CULTUREL VICTOR HUGO,PUGET SUR ARGENS,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE JEUNE PUBLIC,10.0,"""INGA LAVENTURIÈRE AU PAYS DE LA FRANCOPHONIE""",https://static.ticketmaster.fr/static/images/vignettes/a_529492.gif
27 avr. 2023,LA HUNE,ST BENOIT,SPECTACLE ET COMEDIE MUSICALE - GRAND SPECTACLE,34.2,CHRISTELLE CHOLLET,https://static.ticketmaster.fr/static/images/vignettes/n_christelle-chollet.gif
27 avr. 2023,THEATRE GALLI,SANARY SUR MER,SPECTACLE ET COMEDIE MUSICALE - COMEDIE MUSICALE,48.0,LES COMEDIES MUSICALES,https://static.ticketmaster.fr/static/images/vignettes/n_les-comedies-musicales.gif
27 avr. 2023,CENTRE CULTUREL NAPOLEON,MOURMELON LE GRAND,SPECTACLE ET COMEDIE MUSICALE - COMEDIE MUSICALE,30.2,CETTE ANNEE-LA,https://static.ticketmaster.fr/static/images/vignettes/n_cette-annee-la.gif
27 avr. 2023,L'ENTREPOT,LE HAILLAN,SPECTACLE ET COMEDIE MUSICALE - GRAND SPECTACLE,32.2,VIKTOR VINCENT,https://static.ticketmaster.fr/static/images/vignettes/n_viktor-vincent.gif
28 avr. 2023,ESPACE BREMONTIER,ARES,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE JEUNE PUBLIC,7.0,MAUVAIS SUCRE,https://static.ticketmaster.fr/static/images/vignettes/a_537057.gif
28 avr. 2023,CASINO BARRIERE BORDEAUX,BORDEAUX,SPECTACLE ET COMEDIE MUSICALE - GRAND SPECTACLE,34.0,CHRISTELLE CHOLLET,https://static.ticketmaster.fr/static/images/vignettes/n_christelle-chollet.gif
29 avr. 2023,LA BARROISE,BAR LE DUC,SPECTACLE ET COMEDIE MUSICALE - CABARET,35.5,LE CABARET CLARA MORGANE,https://static.ticketmaster.fr/static/images/vignettes/a_543140.gif
29 avr. 2023,LA COUPOLE,ST LOUBES,SPECTACLE ET COMEDIE MUSICALE - GRAND SPECTACLE,19.0,GUS ILLUSIONNISTE- GUS,https://static.ticketmaster.fr/static/images/vignettes/n_gus-illusionniste.gif
29 avr. 2023,PALAIS DES CONGRES DE LORIENT,LORIENT,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE JEUNE PUBLIC,19.0,PEPPA PIG,https://static.ticketmaster.fr/static/images/vignettes/n_peppa-pig-george-suzy.gif
30 avr. 2023,THEATRE CASINO BARRIERE,DEAUVILLE,SPECTACLE ET COMEDIE MUSICALE - MAGIE,41.0,DANI LARY,https://static.ticketmaster.fr/static/images/vignettes/a_537510.gif
30 avr. 2023,CASINO PARTOUCHE,PORNIC,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE JEUNE PUBLIC,19.0,PEPPA PIG,https://static.ticketmaster.fr/static/images/vignettes/n_peppa-pig-george-suzy.gif
2 mai 2023,CENTRE CULTUREL JULIOBONA,LILLEBONNE,SPECTACLE ET COMEDIE MUSICALE - CABARET,7.0,LE GRAND BANCAL,https://static.ticketmaster.fr/static/images/vignettes/a_536219.gif
