Date,Lieu,Ville,Type,Prix,Artiste,Image
14 mars 2024,ZENITH DE PAU,PAU,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,39.0,LBAN IVANOV,https://static.ticketmaster.fr/static/images/vignettes/n_alban-ivanov.gif
15 mars 2024,ARKEA ARENA,FLOIRAC,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,39.0,LBAN IVANOV,https://static.ticketmaster.fr/static/images/vignettes/n_alban-ivanov.gif
4 avr. 2024,PALAIS NIKAIA  DE NICE,NICE,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,39.0,LBAN IVANOV,https://static.ticketmaster.fr/static/images/vignettes/n_alban-ivanov.gif
1 oct. 2022 au 1 avr. 2023,THEATRE DU MARAIS,PARIS,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,25.0,SAMUEL BAMBI,https://static.ticketmaster.fr/static/images/vignettes/a_531135.gif
13 janv. 2023,AUXERREXPO,AUXERRE,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,39.0,INES REG,https://static.ticketmaster.fr/static/images/vignettes/n_ines-reg.gif
14 janv. 2023,MACH 36,DEOLS,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,32.0,BOODER,https://static.ticketmaster.fr/static/images/vignettes/n_booder-is-back.gif
15 janv. 2023,CITE DES CONGRES,NANTES,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,35.0,THOMAS NGIJOL,https://static.ticketmaster.fr/static/images/vignettes/n_thomas-ngijol.gif
15 janv. 2023,ZENITH,ST ETIENNE,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,34.0,ROLAND MAGDANE,https://static.ticketmaster.fr/static/images/vignettes/a_490612.gif
21 janv. 2023,MAISON DU PEUPLE,BELFORT,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,33.0,GEREMY CREDEVILLE,https://static.ticketmaster.fr/static/images/vignettes/n_geremy-credeville.gif
25 janv. 2023,LE SPOT,MACON,HUMOUR ET ONE (WO)MAN SHOW - HUMOUR,35.5,LES CHEVALIERS DU FIEL,https://static.ticketmaster.fr/static/images/vignettes/n_les-chevaliers-du-fiel.gif
29 janv. 2023,ZENITH DE TOULON,TOULON,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,39.0,MICHAEL GREGORIO,https://static.ticketmaster.fr/static/images/vignettes/n_michael-gregorio.gif
3 fevr. 2023,LA COMETE / Le Panassa,ST ETIENNE,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,39.0,OLIVIER DE BENOIST,https://static.ticketmaster.fr/static/images/vignettes/n_olivier-de-benoist.gif
4 fevr. 2023,PALAIS NIKAIA  DE NICE,NICE,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,35.0,INES REG,https://static.ticketmaster.fr/static/images/vignettes/n_ines-reg-hors-normes.gif
11 fevr. 2023,THEATRE SEBASTOPOL,LILLE,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,35.0,BENJAMIN TRANIE,https://static.ticketmaster.fr/static/images/vignettes/n_benjamin-tranie.gif
2 mars 2023,L'ILYADE,SEYSSINET PARISET,HUMOUR ET ONE (WO)MAN SHOW - HUMOUR,34.0,"""DJAL""",https://static.ticketmaster.fr/static/images/vignettes/n_d-jal.gif
4 mars 2023,BOURSE DU TRAVAIL,LYON,HUMOUR ET ONE (WO)MAN SHOW - HUMOUR,36.0,MARC ANTOINE LE BRET,https://static.ticketmaster.fr/static/images/vignettes/n_marc-antoine-le-bret.gif
11 mars 2023,CITE DES CONGRES,NANTES,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,35.0,FABRICE EBOUE,https://static.ticketmaster.fr/static/images/vignettes/n_fabrice-eboue.gif
11 mars 2023,LE CORUM-OPERA BERLIOZ,MONTPELLIER,HUMOUR ET ONE (WO)MAN SHOW - HUMOUR,36.0,THOMAS MARTY,https://static.ticketmaster.fr/static/images/vignettes/n_thomas-marty.gif
14 mars 2023,ZENITH ARENA LILLE,LILLE,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,39.0,KEV ADAMS,https://static.ticketmaster.fr/static/images/vignettes/n_kev-adams.gif
15 mars 2023,L'EMC2,ST GREGOIRE,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,42.0,FRANCOIS-XAVIER DEMAISON,https://static.ticketmaster.fr/static/images/vignettes/n_fx-demaison.gif
21 mars 2023,ZENITH NANTES METROPOLE,ST HERBLAIN,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,49.0,VERONIC DICAIRE,https://static.ticketmaster.fr/static/images/vignettes/n_veronic-dicaire.gif
12 juin 2023,CITE DES CONGRES,NANTES,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,37.0,RAGNAR LE BRETON,https://static.ticketmaster.fr/static/images/vignettes/n_ragnar-le-breton.gif
28 oct. 2023,PALAIS DES CONGRES-SALLE ERASME,STRASBOURG,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,30.0,LAURA LAUNE,https://static.ticketmaster.fr/static/images/vignettes/n_laura-laune.gif
9 nov. 2023,SUMMUM,GRENOBLE,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,33.0,REDOUANE BOUGHERABA,https://static.ticketmaster.fr/static/images/vignettes/n_redouane-bougheraba.gif
18 nov. 2023,AUDITORIUM 800,NANTES,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,39.0,NAIM,https://static.ticketmaster.fr/static/images/vignettes/n_naim.gif
24 nov. 2023,SCENEO,LONGUENESSE,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,38.0,LAURA LAUNE,https://static.ticketmaster.fr/static/images/vignettes/n_laura-laune.gif
7 fevr. 2024,PASINO PARTOUCHE LA GRANDE MOTTE,LA GRANDE MOTTE,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,39.0,NAIM,https://static.ticketmaster.fr/static/images/vignettes/n_naim.gif
9 au 10 mars 2024,ACCOR ARENA,PARIS,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,39.0,JEREMY FERRARI,https://static.ticketmaster.fr/static/images/vignettes/a_524368.gif
2 juin 2022 au 15 avr. 2023,L'OLYMPIA,PARIS,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,20.0,BAPTISTE LECAPLAIN,https://static.ticketmaster.fr/static/images/vignettes/a_498789.gif
13 oct. au 31 dec. 2022,COMEDIE DES CHAMPS-ELYSEES,PARIS,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,20.0,PATRICK TIMSIT,https://static.ticketmaster.fr/static/images/vignettes/a_531136.gif
16 dec. 2022 au 19 janv. 2024,LE K,REIMS TINQUEUX,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,32.0,CHICANDIER & MATHOU,https://static.ticketmaster.fr/static/images/vignettes/n_chicandier-et-son-mathou.gif
31 dec. 2022,THEATRE CASINO BARRIERE,DEAUVILLE,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,56.0,NNE ROUMANOFF,https://static.ticketmaster.fr/static/images/vignettes/n_anne-roumanoff.gif
5 janv. 2023,CASINO,TOULOUSE,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,39.0,SEB MELLIA,https://static.ticketmaster.fr/static/images/vignettes/n_seb-mellia.gif
10 janv. 2023,CASINO D'ARRAS,ARRAS,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,35.0,THOMAS NGIJOL,https://static.ticketmaster.fr/static/images/vignettes/n_thomas-ngijol.gif
14 janv. 2023,SCENITH,ALBI,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,40.0,NOELLE PERNA,https://static.ticketmaster.fr/static/images/vignettes/n_noelle-perna.gif
19 janv. 2023,LE SCARABEE,RIORGES,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,39.0,LBAN IVANOV,https://static.ticketmaster.fr/static/images/vignettes/n_alban-ivanov.gif
21 janv. 2023,SALLE MARCEL SEMBAT,CHALON SUR SAONE,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,39.0,FABIEN OLICARD,https://static.ticketmaster.fr/static/images/vignettes/n_fabien-olicard.gif
21 janv. 2023,ZENITH DE DIJON,DIJON,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,45.0,LBAN IVANOV,https://static.ticketmaster.fr/static/images/vignettes/n_alban-ivanov.gif
26 janv. 2023,THEATRE SEBASTOPOL,LILLE,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,35.0,SEB MELLIA,https://static.ticketmaster.fr/static/images/vignettes/n_seb-mellia.gif
29 janv. 2023,PALAIS DES CONGRES-SALLE ERASME,STRASBOURG,HUMOUR ET ONE (WO)MAN SHOW - HUMOUR,29.0,LAURA FELPIN,https://static.ticketmaster.fr/static/images/vignettes/n_laura-felpin.gif
3 au 5 fevr. 2023,THEATRE A L'OUEST,CAEN,HUMOUR ET ONE (WO)MAN SHOW - CAFE THEATRE,22.0,THIBAUT BOIDIN,https://static.ticketmaster.fr/static/images/vignettes/a_531334.gif
3 fevr. 2023,GRAND KURSAAL,BESANCON,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,29.0,SELLIG,https://static.ticketmaster.fr/static/images/vignettes/a_527702.gif
4 fevr. 2023,SALLE DE L'ARSENAL,TOUL,HUMOUR ET ONE (WO)MAN SHOW - HUMOUR,55.0,DROLE DE GENRE,https://static.ticketmaster.fr/static/images/vignettes/a_532436.gif
24 fevr. 2023,ZENITH D'AMIENS,AMIENS,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,39.0,KEV ADAMS,https://static.ticketmaster.fr/static/images/vignettes/n_kev-adams.gif
25 fevr. 2023,THEATRE DE L'ETANG,ST ESTEVE,HUMOUR ET ONE (WO)MAN SHOW - HUMOUR,42.5,JEROME NIEL,https://static.ticketmaster.fr/static/images/vignettes/n_jerome-niel.gif
1 mars 2023,ZENITH DE ROUEN,LE GRAND QUEVILLY,HUMOUR ET ONE (WO)MAN SHOW - HUMOUR,41.2,LES CHEVALIERS DU FIEL,https://static.ticketmaster.fr/static/images/vignettes/n_les-chevaliers-du-fiel.gif
2 mars 2023,PARC EXPO DE TOURS,TOURS,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,39.0,MICHAEL GREGORIO,https://static.ticketmaster.fr/static/images/vignettes/n_michael-gregorio.gif
3 mars 2023,THEATRE FEMINA,BORDEAUX,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,36.0,NORA HAMZAWI,https://static.ticketmaster.fr/static/images/vignettes/n_nora-hamzawi.gif
4 mars 2023,ZENITH DE ROUEN,LE GRAND QUEVILLY,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,39.0,MICHAEL GREGORIO,https://static.ticketmaster.fr/static/images/vignettes/n_michael-gregorio.gif
9 mars 2023,CASINO,TOULOUSE,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,38.0,VINCENT DEDIENNE,https://static.ticketmaster.fr/static/images/vignettes/n_vincent-dedienne.gif
11 mars 2023,CAPITOLE EN CHAMPAGNE,CHALONS EN CHAMPAGNE,HUMOUR ET ONE (WO)MAN SHOW - HUMOUR,37.0,JEREMY FERRARI,https://static.ticketmaster.fr/static/images/vignettes/n_jeremy-ferrari.gif
17 mars 2023,ZINGA ZANGA,BEZIERS,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,35.0,FLORENT PEYRE,https://static.ticketmaster.fr/static/images/vignettes/n_florent-peyre.gif
17 mars 2023,ZENITH DE NANCY,MAXEVILLE,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,39.0,KEV ADAMS,https://static.ticketmaster.fr/static/images/vignettes/n_kev-adams.gif
18 mars 2023,SALLE MARCEL SEMBAT,CHALON SUR SAONE,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,37.0,LAURA LAUNE,https://static.ticketmaster.fr/static/images/vignettes/a_523537.gif
25 mars 2023,L’ONYX Espace MONESTIE,PLAISANCE DU TOUCH,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,37.2,FLORENT PEYRE- LE PRINTEMPS DU RIRE,https://static.ticketmaster.fr/static/images/vignettes/n_florent-peyre.gif
25 mars 2023,PALAIS NIKAIA  DE NICE,NICE,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,39.0,KEV ADAMS,https://static.ticketmaster.fr/static/images/vignettes/n_kev-adams.gif
8 avr. 2023,THEATRE SEBASTOPOL,LILLE,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,33.0,LAURENT BAFFIE,https://static.ticketmaster.fr/static/images/vignettes/n_laurent-baffie.gif
9 avr. 2023,ANTARES,LE MANS,HUMOUR ET ONE (WO)MAN SHOW - HUMOUR,35.0,JEFF PANACLOC,https://static.ticketmaster.fr/static/images/vignettes/n_jeff-panacloc-adventure.gif
19 avr. 2023,CENTRE ATHANOR,MONTLUCON,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,26.0,GUS ILLUSIONNISTE,https://static.ticketmaster.fr/static/images/vignettes/n_gus-illusionniste.gif
20 avr. 2023,Le Grand Rex,PARIS,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,29.0,FABRICE EBOUE,https://static.ticketmaster.fr/static/images/vignettes/a_543849.gif
23 avr. 2023,GAYANT EXPO,DOUAI,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,35.0,JEFF PANACLOC,https://static.ticketmaster.fr/static/images/vignettes/n_jeff-panacloc-adventure.gif
1 mai 2023,THEATRE FEMINA,BORDEAUX,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,29.0,BOODER,https://static.ticketmaster.fr/static/images/vignettes/n_booder-is-back.gif
15 mai 2023,ALHAMBRA,PARIS,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,23.0,JIM GAFFIGAN,https://static.ticketmaster.fr/static/images/vignettes/a_524467.gif
31 mai 2023,LE K,REIMS TINQUEUX,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,36.0,REDOUANE BOUGHERABA,https://static.ticketmaster.fr/static/images/vignettes/n_redouane-bougheraba.gif
6 juin 2023,MAISON DE LA CULTURE,CLERMONT FERRAND,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,29.0,EDOUARD BAER,https://static.ticketmaster.fr/static/images/vignettes/n_edouard-baer.gif
7 juin 2023,LE K,REIMS TINQUEUX,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,35.0,RAGNAR LE BRETON,https://static.ticketmaster.fr/static/images/vignettes/n_ragnar-le-breton.gif
20 juin 2023,CASINO,TOULOUSE,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,29.0,FABIEN OLICARD,https://static.ticketmaster.fr/static/images/vignettes/n_fabien-olicard.gif
22 sept. 2023,AUDITORIUM MEGACITE,AMIENS,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,38.0,REDOUANE BOUGHERABA,https://static.ticketmaster.fr/static/images/vignettes/n_redouane-bougheraba.gif
2 nov. 2023,ZENITH ARENA LILLE,LILLE,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,31.75,BOODER IS BACK,https://static.ticketmaster.fr/static/images/vignettes/n_booder-is-back.gif
22 nov. 2023,LE SPLENDID,ST QUENTIN,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,38.0,LAURA LAUNE,https://static.ticketmaster.fr/static/images/vignettes/n_laura-laune.gif
30 nov. 2023,CITE DES CONGRES,NANTES,HUMOUR ET ONE (WO)MAN SHOW - HUMOUR,25.0,BAPTISTE LECAPLAIN,https://static.ticketmaster.fr/static/images/vignettes/a_522414.gif
12 janv. 2024,ANTARES,LE MANS,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,39.0,LBAN IVANOV,https://static.ticketmaster.fr/static/images/vignettes/n_alban-ivanov.gif
25 au 26 janv. 2024,BOURSE DU TRAVAIL,LYON,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,38.0,JEREMY FERRARI,https://static.ticketmaster.fr/static/images/vignettes/n_jeremy-ferrari.gif
17 fevr. 2024,ARENA FUTUROSCOPE,CHASSENEUIL DU POITOU,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,37.0,ELODIE POUX,https://static.ticketmaster.fr/static/images/vignettes/a_542595.gif
22 mars 2024,PALAIS DES CONGRES TOURS,TOURS,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,39.0,LBAN IVANOV,https://static.ticketmaster.fr/static/images/vignettes/n_alban-ivanov.gif
4 avr. 2022 au 3 fevr. 2023,LE DOME MARSEILLE,MARSEILLE,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,35.0,INES REG,https://static.ticketmaster.fr/static/images/vignettes/n_ines-reg.gif
12 mai 2022 au 8 mars 2023,THEATRE TRISTAN BERNARD,PARIS,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,30.6,COMING-OUT- MEHDI EMMANUEL DJAADI,https://static.ticketmaster.fr/static/images/vignettes/a_521507.gif
31 dec. 2022,THEATRE DE LA COMEDIE,ANGERS,HUMOUR ET ONE (WO)MAN SHOW - HUMOUR,24.0,SEX & LOVE,https://static.ticketmaster.fr/static/images/vignettes/a_540775.gif
31 dec. 2022,LA BAIE DES SINGES,COURNON D AUVERGNE,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,28.2,PATRIK COTTET-MOINE,https://static.ticketmaster.fr/static/images/vignettes/a_537835.gif
4 au 5 janv. 2023,THEATRE FEMINA,BORDEAUX,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,37.3,GAD ELMALEH,https://static.ticketmaster.fr/static/images/vignettes/a_542290.gif
8 janv. 2023,GARE DU MIDI,BIARRITZ,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,36.0,ROLAND MAGDANE,https://static.ticketmaster.fr/static/images/vignettes/n_roland-magdane.gif
11 janv. 2023,LA ROTONDE,CAPAVENIR VOSGES,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,39.0,THOMAS NGIJOL,https://static.ticketmaster.fr/static/images/vignettes/n_thomas-ngijol.gif
12 janv. 2023,PALAIS NEPTUNE,TOULON,HUMOUR ET ONE (WO)MAN SHOW - HUMOUR,30.0,SEB MELLIA,https://static.ticketmaster.fr/static/images/vignettes/n_seb-mellia.gif
13 janv. 2023,BREST ARENA,BREST,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,25.0,KYAN KHOJANDI,https://static.ticketmaster.fr/static/images/vignettes/n_kyan-khojandi.gif
21 janv. 2023,BOURSE DU TRAVAIL,LYON,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,36.0,LE COMTE DE BOUDERBALA,https://static.ticketmaster.fr/static/images/vignettes/a_532010.gif
26 janv. 2023,LE TRAM,MAIZIERES LES METZ,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,27.2,BENJAMIN TRANIE,https://static.ticketmaster.fr/static/images/vignettes/a_534454.gif
9 fevr. 2023,ESPACE GEORGES SADOUL,ST DIE DES VOSGES,HUMOUR ET ONE (WO)MAN SHOW - HUMOUR,18.0,FRANCOIS MOREL,https://static.ticketmaster.fr/static/images/vignettes/a_528761.gif
18 fevr. 2023,LE CEDRE,CHENOVE,HUMOUR ET ONE (WO)MAN SHOW - HUMOUR,30.0,FRANJO,https://static.ticketmaster.fr/static/images/vignettes/n_franjo.gif
24 fevr. 2023,PALAIS DES CONGRES TOURS,TOURS,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,35.0,LAURA FELPIN,https://static.ticketmaster.fr/static/images/vignettes/n_laura-felpin.gif
1 mars 2023,LE CASINO D'ARRAS,ARRAS,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,29.7,ILYES DJADEL,https://static.ticketmaster.fr/static/images/vignettes/n_ilyes-djadel.gif
4 mars 2023,LA PARENTHESE,SERVIAN,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,30.0,THOMAS DESEUR,https://static.ticketmaster.fr/static/images/vignettes/ticket.gif
5 mars 2023,ZENITH DE ROUEN,LE GRAND QUEVILLY,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,39.0,KEV ADAMS,https://static.ticketmaster.fr/static/images/vignettes/n_kev-adams.gif
9 mars 2023,PASINO GRAND,AIX EN PROVENCE,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,32.0,VIKTOR VINCENT,https://static.ticketmaster.fr/static/images/vignettes/n_viktor-vincent.gif
9 mars 2023,O LAC,CHATEAUNEUF SUR ISERE,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,27.0,JEROME NIEL,https://static.ticketmaster.fr/static/images/vignettes/n_jerome-niel.gif
9 mars 2023,L'HERMIONE,SAINT-BRIEUC,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,35.0,FABRICE EBOUE,https://static.ticketmaster.fr/static/images/vignettes/n_fabrice-eboue.gif
19 mars 2023,LE LIBERTE,RENNES,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,39.0,HAROUN,https://static.ticketmaster.fr/static/images/vignettes/n_haroun.gif
31 mars 2023,MAISON DE LA CULTURE,CLERMONT FERRAND,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,32.0,SELLIG,https://static.ticketmaster.fr/static/images/vignettes/a_535769.gif
8 avr. 2023,ZENITH DE CAEN,CAEN,HUMOUR ET ONE (WO)MAN SHOW - HUMOUR,35.0,JEFF PANACLOC,https://static.ticketmaster.fr/static/images/vignettes/n_jeff-panacloc-adventure.gif
8 avr. 2023,AUDITORIUM MEGACITE,AMIENS,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,28.8,OLIVIER DE BENOIST,https://static.ticketmaster.fr/static/images/vignettes/n_olivier-de-benoist.gif
22 avr. 2023,ZENITH DE ROUEN,LE GRAND QUEVILLY,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,35.0,JEFF PANACLOC,https://static.ticketmaster.fr/static/images/vignettes/n_jeff-panacloc-adventure.gif
28 avr. 2023,ARENA FUTUROSCOPE,CHASSENEUIL DU POITOU,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,35.0,INES REG,https://static.ticketmaster.fr/static/images/vignettes/n_ines-reg.gif
5 mai 2023,PALAIS NIKAIA  DE NICE,NICE,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,35.0,JEFF PANACLOC,https://static.ticketmaster.fr/static/images/vignettes/n_jeff-panacloc-adventure.gif
6 oct. 2023,ZENITH SUD MONTPELLIER,MONTPELLIER,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,25.0,MAXIME GASTEUIL,https://static.ticketmaster.fr/static/images/vignettes/n_maxime-gasteuil.gif
21 oct. 2023,AUDITORIUM 800,NANTES,HUMOUR ET ONE (WO)MAN SHOW - HUMOUR,42.0,KHEIRON,https://static.ticketmaster.fr/static/images/vignettes/n_kheiron.gif
1 dec. 2023,LE CEPAC SILO,MARSEILLE,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,33.0,LAURA LAUNE,https://static.ticketmaster.fr/static/images/vignettes/n_laura-laune.gif
5 avr. 2024,ZENITH SUD MONTPELLIER,MONTPELLIER,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,39.0,LBAN IVANOV,https://static.ticketmaster.fr/static/images/vignettes/n_alban-ivanov.gif
7 sept. 2018 au 31 mars 2023,Le Grand Point Virgule,PARIS,HUMOUR ET ONE (WO)MAN SHOW - HUMOUR,12.0,DESPERATE HOUSEMEN,https://static.ticketmaster.fr/static/images/vignettes/a_442462.gif
12 mars 2022 au 25 mars 2023,ARENA LOIRE,TRELAZE,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,49.0,VERONIC DICAIRE,https://static.ticketmaster.fr/static/images/vignettes/n_veronic-dicaire.gif
18 nov. au 31 dec. 2022,THEATRE EDOUARD VII,PARIS,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,25.0,LEX VIZOREK,https://static.ticketmaster.fr/static/images/vignettes/a_518203.gif
31 dec. 2022,L'INTERVALLE,VAUGNERAY,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,32.2,DAMIEN LAQUET,https://static.ticketmaster.fr/static/images/vignettes/ticket.gif
3 janv. 2023,THEATRE A L'OUEST,CAEN,HUMOUR ET ONE (WO)MAN SHOW - HUMOUR,31.2,SELLIG,https://static.ticketmaster.fr/static/images/vignettes/n_sellig.gif
6 janv. 2023,BOURSE DU TRAVAIL,LYON,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,39.0,NORA HAMZAWI,https://static.ticketmaster.fr/static/images/vignettes/n_nora-hamzawi.gif
13 janv. 2023,LE TRAM,MAIZIERES LES METZ,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,27.2,TANIA DUTEL,https://static.ticketmaster.fr/static/images/vignettes/n_tania-dutel.gif
13 janv. 2023,SCENITH,ALBI,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,33.0,FABIEN OLICARD,https://static.ticketmaster.fr/static/images/vignettes/n_fabien-olicard.gif
13 janv. 2023,LE DOME MARSEILLE,MARSEILLE,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,35.0,MICHAEL GREGORIO,https://static.ticketmaster.fr/static/images/vignettes/n_michael-gregorio.gif
17 janv. au 29 mars 2023,COMEDIE DE PARIS,PARIS,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,24.0,ROSA BURSZTEIN,https://static.ticketmaster.fr/static/images/vignettes/a_540532.gif
19 au 23 janv. 2023,ILLIADE,ILLKIRCH GRAFFENSTADEN,HUMOUR ET ONE (WO)MAN SHOW - HUMOUR,25.0,"""CHARLIE ET STYLO""",https://static.ticketmaster.fr/static/images/vignettes/a_537914.gif
19 janv. 2023,ZENITH D'AUVERGNE,COURNON D AUVERGNE,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,35.0,INES REG,https://static.ticketmaster.fr/static/images/vignettes/n_ines-reg.gif
19 janv. 2023,REIMS ARENA,REIMS,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,25.0,KYAN KHOJANDI,https://static.ticketmaster.fr/static/images/vignettes/n_kyan-khojandi.gif
