Date,Lieu,Ville,Type,Prix,Artiste,Image
31 mars 2023,ZENITH TOULOUSE METROPOLE,TOULOUSE,CONCERT - POP ROCK FOLK,41.8,LOUISE ATTAQUE,https://static.ticketmaster.fr/static/images/vignettes/n_louise-attaque.gif
21 avr. 2023,EGLISE DU SACRE COEUR,CHOLET,CONCERT - VARIETE ET CHANSON FRANCAISE,44.0,VINCENT NICLO,https://static.ticketmaster.fr/static/images/vignettes/a_542693.gif
5 mai 2023,Le MusikHALL,BRUZ,CONCERT - VARIETE ET CHANSON FRANCAISE,46.0,STARS 80,https://static.ticketmaster.fr/static/images/vignettes/n_stars-80-encore.gif
26 mai 2023,ZENITH ARENA LILLE,LILLE,CONCERT - HARD METAL,57.5,GHOST,https://static.ticketmaster.fr/static/images/vignettes/n_ghost.gif
1 juin 2023,STADE DE FRANCE,ST DENIS,CONCERT - VARIETE INTERNATIONALE,68.82,HARRY STYLES,https://static.ticketmaster.fr/static/images/vignettes/a_534716.gif
7 juil. 2023,L'OLYMPIA,PARIS,CONCERT - POP ROCK FOLK,63.0,CHRIS ISAAK,https://static.ticketmaster.fr/static/images/vignettes/a_543839.gif
18 juil. 2023,ARENES DE BAYONNE,BAYONNE,CONCERT - VARIETE ET CHANSON FRANCAISE,39.0,-M-,https://static.ticketmaster.fr/static/images/vignettes/a_540905.gif
13 oct. 2023,ARKEA ARENA,FLOIRAC,CONCERT - VARIETE ET CHANSON FRANCAISE,50.3,PASCAL OBISPO,https://static.ticketmaster.fr/static/images/vignettes/n_obispo.gif
14 oct. 2023,ACCOR ARENA,PARIS,CONCERT - VARIETE INTERNATIONALE,52.1,LOUIS TOMLINSON,https://static.ticketmaster.fr/static/images/vignettes/n_louis-tomlinson.gif
19 au 20 oct. 2023,LA SEINE MUSICALE,BOULOGNE BILLANCOURT,CONCERT - VARIETE ET CHANSON FRANCAISE,55.0,PASCAL OBISPO,https://static.ticketmaster.fr/static/images/vignettes/n_obispo.gif
12 nov. 2023,ZENITH ARENA LILLE,LILLE,CONCERT - VARIETE ET CHANSON FRANCAISE,49.0,PASCAL OBISPO,https://static.ticketmaster.fr/static/images/vignettes/n_obispo.gif
21 nov. 2023,ARKEA ARENA,FLOIRAC,CONCERT - RAP HIP-HOP SLAM,39.0,LOMEPAL,https://static.ticketmaster.fr/static/images/vignettes/a_539669.gif
23 nov. 2023,CASINO,TOULOUSE,CONCERT - VARIETE ET CHANSON FRANCAISE,40.0,CHRISTOPHE WILLEM,https://static.ticketmaster.fr/static/images/vignettes/n_christophe-willem.gif
9 dec. 2023,REIMS ARENA,REIMS,CONCERT - VARIETE ET CHANSON FRANCAISE,39.0,SLIMANE,https://static.ticketmaster.fr/static/images/vignettes/n_slimane.gif
15 dec. 2023,HALLE TONY GARNIER,LYON,CONCERT - MUSIQUE CONTEMPORAINE,39.0,SOFIANE PAMART,https://static.ticketmaster.fr/static/images/vignettes/n_sofiane-pamart.gif
16 dec. 2023,ACCOR ARENA,PARIS,CONCERT - VARIETE ET CHANSON FRANCAISE,40.0,CHRISTOPHE MAE,https://static.ticketmaster.fr/static/images/vignettes/a_540763.gif
30 dec. 2022,CATHEDRALE ST SAUVEUR,AIX EN PROVENCE,CONCERT - GOSPEL,22.0,GOSPEL FOR ALL,https://static.ticketmaster.fr/static/images/vignettes/ticket.gif
3 mars 2023,ZENITH PARIS,PARIS,CONCERT - POP ROCK FOLK,44.0,YUNGBLUD,https://static.ticketmaster.fr/static/images/vignettes/n_yungblud.gif
10 mars 2023,ZENITH DE CAEN,CAEN,CONCERT - VARIETE ET CHANSON FRANCAISE,36.0,JULIETTE ARMANET,https://static.ticketmaster.fr/static/images/vignettes/n_juliette-armanet.gif
15 mars 2023,ZENITH PARIS,PARIS,CONCERT - RAP HIP-HOP SLAM,34.0,SOOLKING,https://static.ticketmaster.fr/static/images/vignettes/a_529526.gif
24 mars 2023,LE MILLESIUM,EPERNAY,CONCERT - POP ROCK FOLK,35.0,-M-,https://static.ticketmaster.fr/static/images/vignettes/n_-m.gif
13 au 14 avr. 2023,ZENITH TOULOUSE METROPOLE,TOULOUSE,CONCERT - RAP HIP-HOP SLAM,36.0,BIGFLO ET OLI,https://static.ticketmaster.fr/static/images/vignettes/a_539179.gif
7 oct. 2023,Dome de Paris,PARIS,CONCERT - VARIETE ET CHANSON FRANCAISE,45.0,CHRISTOPHE WILLEM,https://static.ticketmaster.fr/static/images/vignettes/n_christophe-willem.gif
22 au 26 oct. 2023,L'OLYMPIA,PARIS,CONCERT - MUSIQUE CONTEMPORAINE,45.0,SOFIANE PAMART,https://static.ticketmaster.fr/static/images/vignettes/n_sofiane-pamart.gif
23 au 24 nov. 2023,ARENA FUTUROSCOPE,CHASSENEUIL DU POITOU,CONCERT - RAP HIP-HOP SLAM,38.0,SOPRANO,https://static.ticketmaster.fr/static/images/vignettes/n_soprano.gif
29 nov. 2023,ZENITH ARENA LILLE,LILLE,CONCERT - VARIETE ET CHANSON FRANCAISE,46.0,STARS 80 - ENCORE !,https://static.ticketmaster.fr/static/images/vignettes/n_stars-80-encore.gif
10 dec. 2023,ZENITH D'AMIENS,AMIENS,CONCERT - VARIETE ET CHANSON FRANCAISE,39.0,SLIMANE,https://static.ticketmaster.fr/static/images/vignettes/n_slimane.gif
24 janv. 2024,ARKEA ARENA,FLOIRAC,CONCERT - VARIETE ET CHANSON FRANCAISE,39.0,MICHEL SARDOU,https://static.ticketmaster.fr/static/images/vignettes/n_sardou.gif
6 mars 2024,ZENITH D'AMIENS,AMIENS,CONCERT - VARIETE ET CHANSON FRANCAISE,39.0,MICHEL SARDOU,https://static.ticketmaster.fr/static/images/vignettes/n_sardou.gif
20 janv. 2023,PALAIS DES SPORTS,GRENOBLE,CONCERT - VARIETE ET CHANSON FRANCAISE,36.0,CLARA LUCIANI,https://static.ticketmaster.fr/static/images/vignettes/n_clara-luciani.gif
4 fevr. 2023,ZENITH DE TOULON,TOULON,CONCERT - POP ROCK FOLK,39.0,SO FLOYD,https://static.ticketmaster.fr/static/images/vignettes/n_so-floyd.gif
26 mars 2023,LE DOME MARSEILLE,MARSEILLE,CONCERT - VARIETE ET CHANSON FRANCAISE,46.0,STARS 80,https://static.ticketmaster.fr/static/images/vignettes/n_stars-80-encore.gif
6 avr. 2023,ZENITH EUROPE STRASBOURG,ECKBOLSHEIM,CONCERT - POP ROCK FOLK,39.0,SO FLOYD,https://static.ticketmaster.fr/static/images/vignettes/n_so-floyd.gif
4 mai 2023,BREST ARENA,BREST,CONCERT - VARIETE ET CHANSON FRANCAISE,46.0,STARS 80,https://static.ticketmaster.fr/static/images/vignettes/n_stars-80-encore.gif
6 mai 2023,Dome de Paris,PARIS,CONCERT - SALSA ET AFRO-CUBAIN,45.0,CALEMA,https://static.ticketmaster.fr/static/images/vignettes/n_calema.gif
11 mai 2023,LE SPLENDID,LILLE,CONCERT - RAP HIP-HOP SLAM,26.0,SO LA LUNE,https://static.ticketmaster.fr/static/images/vignettes/n_so-la-lune.gif
12 mai 2023,ZENITH DE CAEN,CAEN,CONCERT - POP ROCK FOLK,35.0,-M-,https://static.ticketmaster.fr/static/images/vignettes/n_-m.gif
13 mai 2023,ZENITH DE TOULON,TOULON,CONCERT - RAP HIP-HOP SLAM,35.0,BIGFLO ET OLI,https://static.ticketmaster.fr/static/images/vignettes/a_530673.gif
13 mai 2023,ZENITH TOULOUSE METROPOLE,TOULOUSE,CONCERT - RAP HIP-HOP SLAM,38.0,SOPRANO,https://static.ticketmaster.fr/static/images/vignettes/a_529738.gif
13 oct. 2023,ZENITH PARIS,PARIS,CONCERT - VARIETE ET CHANSON FRANCAISE,25.0,ZAZIE,https://static.ticketmaster.fr/static/images/vignettes/n_zazie.gif
22 nov. 2023,ARENA FUTUROSCOPE,CHASSENEUIL DU POITOU,CONCERT - VARIETE ET CHANSON FRANCAISE,49.0,PASCAL OBISPO,https://static.ticketmaster.fr/static/images/vignettes/n_obispo.gif
30 nov. 2023,ZENITH,ST ETIENNE,CONCERT - POP ROCK FOLK,42.0,SHAKA PONK,https://static.ticketmaster.fr/static/images/vignettes/n_shaka-ponk.gif
6 janv. 2023,Le Grand Rex,PARIS,CONCERT - VARIETE ET CHANSON FRANCAISE,35.0,GAROU,https://static.ticketmaster.fr/static/images/vignettes/a_536707.gif
6 janv. 2023,ZENITH ARENA LILLE,LILLE,CONCERT - VARIETE ET CHANSON FRANCAISE,35.0,GOLDMEN,https://static.ticketmaster.fr/static/images/vignettes/n_goldmen.gif
7 janv. 2023,OPERA-THEATRE,CLERMONT FERRAND,CONCERT - VARIETE ET CHANSON FRANCAISE,18.0,MARIANNE JAMES,https://static.ticketmaster.fr/static/images/vignettes/n_marianne-james.gif
18 janv. 2023,CASINO PARTOUCHE,PORNIC,CONCERT - VARIETE ET CHANSON FRANCAISE,40.0,LYNDA LEMAY,https://static.ticketmaster.fr/static/images/vignettes/n_lynda-lemay.gif
26 fevr. 2023,ZENITH DE ROUEN,LE GRAND QUEVILLY,CONCERT - VARIETE ET CHANSON FRANCAISE,45.0,VERONIQUE SANSON,https://static.ticketmaster.fr/static/images/vignettes/n_veronique-sanson.gif
2 mars 2023,ZENITH DE ROUEN,LE GRAND QUEVILLY,CONCERT - VARIETE ET CHANSON FRANCAISE,46.0,STARS 80,https://static.ticketmaster.fr/static/images/vignettes/n_stars-80-encore.gif
10 mars 2023,ARENA FUTUROSCOPE,CHASSENEUIL DU POITOU,CONCERT - VARIETE ET CHANSON FRANCAISE,46.0,STARS 80,https://static.ticketmaster.fr/static/images/vignettes/n_stars-80-encore.gif
11 mars 2023,ESPACE AUMAILLERIE,FOUGERES,CONCERT - REGGAE SKA DUB,39.0,TRYO,https://static.ticketmaster.fr/static/images/vignettes/n_tryo.gif
21 sept. 2023,SUD DE FRANCE ARENA,PEROLS,CONCERT - POP ROCK FOLK,49.0,STROMAE,https://static.ticketmaster.fr/static/images/vignettes/n_stromae.gif
14 au 15 oct. 2023,ZENITH EUROPE STRASBOURG,ECKBOLSHEIM,CONCERT - VARIETE ET CHANSON FRANCAISE,49.0,M POKORA,https://static.ticketmaster.fr/static/images/vignettes/n_mpokora.gif
9 nov. 2023,ZENITH EUROPE STRASBOURG,ECKBOLSHEIM,CONCERT - POP ROCK FOLK,49.0,STROMAE,https://static.ticketmaster.fr/static/images/vignettes/n_stromae.gif
16 nov. 2023,ZENITH SUD MONTPELLIER,MONTPELLIER,CONCERT - JAZZ,39.0,IBRAHIM MAALOUF,https://static.ticketmaster.fr/static/images/vignettes/n_ibrahim-maalouf.gif
20 janv. 2023,PALAIS DES CONGRES,LE TOUQUET PARIS PLAGE,CONCERT - VARIETE ET CHANSON FRANCAISE,41.0,LA VOIX DE JOHNNY- JEAN BAPTISTE GUEGAN,https://static.ticketmaster.fr/static/images/vignettes/a_543420.gif
3 fevr. 2023,PALAIS DES CONGRES DE PARIS,PARIS,CONCERT - POP ROCK FOLK,29.0,THE WORLD OF QUEEN,https://static.ticketmaster.fr/static/images/vignettes/n_the-world-of-queen.gif
13 fevr. 2023,CABARET SAUVAGE,PARIS,CONCERT - POP ROCK FOLK,32.0,PALAYE ROYALE,https://static.ticketmaster.fr/static/images/vignettes/a_533411.gif
16 fevr. 2023,L'AMPHITHEATRE,LYON,CONCERT - POP ROCK FOLK,46.5,THE AUSTRALIAN PINK FLOYD SHOW,https://static.ticketmaster.fr/static/images/vignettes/n_the-australian-pink-floyd-show.gif
4 mars 2023,CITE DES CONGRES,NANTES,CONCERT - VARIETE ET CHANSON FRANCAISE,34.0,MAXIME LE FORESTIER,https://static.ticketmaster.fr/static/images/vignettes/n_maxime-le-forestier.gif
18 mars 2023,ZENITH TOULOUSE METROPOLE,TOULOUSE,CONCERT - VARIETE ET CHANSON FRANCAISE,46.0,STARS 80,https://static.ticketmaster.fr/static/images/vignettes/n_stars-80-encore.gif
18 mars 2023,ARENA DU PAYS D'AIX,AIX EN PROVENCE,CONCERT - CONCERT JEUNE PUBLIC,25.0,LDEBERT,https://static.ticketmaster.fr/static/images/vignettes/n_aldebert.gif
19 mars 2023,PALAIS NIKAIA  DE NICE,NICE,CONCERT - VARIETE ET CHANSON FRANCAISE,46.0,STARS 80,https://static.ticketmaster.fr/static/images/vignettes/n_stars-80-encore.gif
5 avr. 2023,LE LIBERTE,RENNES,CONCERT - VARIETE ET CHANSON FRANCAISE,29.0,XEL BAUER,https://static.ticketmaster.fr/static/images/vignettes/a_542069.gif
5 avr. 2023,LE LIBERTE,RENNES,CONCERT - VARIETE ET CHANSON FRANCAISE,59.0,VERONIQUE SANSON,https://static.ticketmaster.fr/static/images/vignettes/n_veronique-sanson.gif
17 mai 2023,ARENA LOIRE,TRELAZE,CONCERT - POP ROCK FOLK,35.0,-M-,https://static.ticketmaster.fr/static/images/vignettes/n_-m.gif
3 juin 2023,ZENITH,ST ETIENNE,CONCERT - VARIETE ET CHANSON FRANCAISE,50.0,MICHEL POLNAREFF,https://static.ticketmaster.fr/static/images/vignettes/n_michel-polnareff.gif
4 oct. 2023,ZENITH DE PAU,PAU,CONCERT - POP ROCK FOLK,45.0,"""LHERITAGE GOLDMAN""",https://static.ticketmaster.fr/static/images/vignettes/a_527540.gif
12 oct. 2023,Le Grand Rex,PARIS,CONCERT - VARIETE ET CHANSON FRANCAISE,35.0,PINK MARTINI,https://static.ticketmaster.fr/static/images/vignettes/a_532821.gif
21 oct. 2023,LE DOME MARSEILLE,MARSEILLE,CONCERT - RAP HIP-HOP SLAM,35.0,BIGFLO ET OLI,https://static.ticketmaster.fr/static/images/vignettes/a_530601.gif
28 oct. 2023,HALLE TONY GARNIER,LYON,CONCERT - RAP HIP-HOP SLAM,35.0,BIGFLO ET OLI,https://static.ticketmaster.fr/static/images/vignettes/a_530747.gif
10 nov. 2023,HALLE TONY GARNIER,LYON,CONCERT - VARIETE INTERNATIONALE,45.0,LES COWBOYS FRINGANTS,https://static.ticketmaster.fr/static/images/vignettes/n_les-cowboys-fringants.gif
25 nov. 2023,ZENITH TOULOUSE METROPOLE,TOULOUSE,CONCERT - VARIETE ET CHANSON FRANCAISE,49.0,M POKORA,https://static.ticketmaster.fr/static/images/vignettes/n_mpokora.gif
30 nov. 2023,GALAXIE,AMNEVILLE LES THERMES,CONCERT - VARIETE ET CHANSON FRANCAISE,39.0,SLIMANE,https://static.ticketmaster.fr/static/images/vignettes/n_slimane.gif
2 dec. 2023,ZENITH ARENA LILLE,LILLE,CONCERT - VARIETE ET CHANSON FRANCAISE,40.0,CHRISTOPHE WILLEM,https://static.ticketmaster.fr/static/images/vignettes/a_537744.gif
18 fevr. 2024,ZENITH ARENA LILLE,LILLE,CONCERT - MUSIQUE DU MONDE,51.0,ERA,https://static.ticketmaster.fr/static/images/vignettes/n_era.gif
24 fevr. 2024,ACCOR ARENA,PARIS,CONCERT - RAP HIP-HOP SLAM,35.0,JOSMAN,https://static.ticketmaster.fr/static/images/vignettes/n_josman.gif
5 janv. 2023,THEATRE SEBASTOPOL,LILLE,CONCERT - POP ROCK FOLK,39.0,TRYO,https://static.ticketmaster.fr/static/images/vignettes/a_535828.gif
7 au 8 janv. 2023,THEATRE DES NOUVEAUTES,TARBES,CONCERT - MUSIQUE CONTEMPORAINE,17.0,CONCERT DU NOUVEL AN,https://static.ticketmaster.fr/static/images/vignettes/a_531680.gif
7 janv. 2023,ZENITH PARIS,PARIS,CONCERT - VARIETE ET CHANSON FRANCAISE,45.0,BERNARD LAVILLIERS,https://static.ticketmaster.fr/static/images/vignettes/n_bernard-lavilliers.gif
17 janv. 2023,VENDESPACE,MOUILLERON LE CAPTIF,CONCERT - VARIETE ET CHANSON FRANCAISE,39.0,LYNDA LEMAY,https://static.ticketmaster.fr/static/images/vignettes/a_528760.gif
18 janv. 2023,ZENITH DE TOULON,TOULON,CONCERT - VARIETE ET CHANSON FRANCAISE,36.0,CLARA LUCIANI,https://static.ticketmaster.fr/static/images/vignettes/n_clara-luciani.gif
9 fevr. 2023,REIMS ARENA,REIMS,CONCERT - VARIETE ET CHANSON FRANCAISE,46.0,STARS 80,https://static.ticketmaster.fr/static/images/vignettes/n_stars-80-encore.gif
11 fevr. 2023,ZENITH DE ROUEN,LE GRAND QUEVILLY,CONCERT - POP ROCK FOLK,39.0,SO FLOYD,https://static.ticketmaster.fr/static/images/vignettes/a_537699.gif
15 mars 2023,ZENITH EUROPE STRASBOURG,ECKBOLSHEIM,CONCERT - POP ROCK FOLK,41.8,LOUISE ATTAQUE,https://static.ticketmaster.fr/static/images/vignettes/n_louise-attaque.gif
30 mars 2023,PARC EXPO DE TOURS,TOURS,CONCERT - VARIETE ET CHANSON FRANCAISE,35.0,-M-,https://static.ticketmaster.fr/static/images/vignettes/n_-m.gif
31 mars 2023,PALAIS DES CONGRES,VITTEL,CONCERT - JAZZ,45.0,IBRAHIM MAALOUF,https://static.ticketmaster.fr/static/images/vignettes/n_ibrahim-maalouf.gif
1 avr. 2023,REIMS ARENA,REIMS,CONCERT - VARIETE ET CHANSON FRANCAISE,29.0,500 CHOEURS CHANTENT QUEEN,https://static.ticketmaster.fr/static/images/vignettes/a_522808.gif
5 avr. 2023,ZENITH DE ROUEN,LE GRAND QUEVILLY,CONCERT - VARIETE ET CHANSON FRANCAISE,35.0,-M-,https://static.ticketmaster.fr/static/images/vignettes/n_-m.gif
3 juin 2023,EGLISE DE L'ANNONCIATION,LYON VAISE,CONCERT - VARIETE ET CHANSON FRANCAISE,44.0,VINCENT NICLO,https://static.ticketmaster.fr/static/images/vignettes/n_vincent-niclo.gif
11 juin 2023,ZENITH D'AMIENS,AMIENS,CONCERT - VARIETE ET CHANSON FRANCAISE,50.0,MICHEL POLNAREFF,https://static.ticketmaster.fr/static/images/vignettes/n_michel-polnareff.gif
8 juil. 2023,STADE DE BRAM,LOUHANS,CONCERT - VARIETE ET CHANSON FRANCAISE,71.0,M POKORA- CLAUDIO CAPEO,https://static.ticketmaster.fr/static/images/vignettes/a_542981.gif
14 juil. 2023,MATMUT ATLANTIQUE,BORDEAUX,CONCERT - VARIETE ET CHANSON FRANCAISE,55.0,MYLENE FARMER,https://static.ticketmaster.fr/static/images/vignettes/n_mylene-farmer.gif
7 au 8 oct. 2023,CITE DES CONGRES,NANTES,CONCERT - VARIETE ET CHANSON FRANCAISE,35.0,BENJAMIN BIOLAY,https://static.ticketmaster.fr/static/images/vignettes/n_benjamin-biolay.gif
22 oct. 2023,SUD DE FRANCE ARENA,PEROLS,CONCERT - RAP HIP-HOP SLAM,35.0,BIGFLO ET OLI,https://static.ticketmaster.fr/static/images/vignettes/a_530474.gif
3 nov. 2023,ZENITH ARENA LILLE,LILLE,CONCERT - JAZZ,39.0,IBRAHIM MAALOUF,https://static.ticketmaster.fr/static/images/vignettes/n_ibrahim-maalouf.gif
11 nov. 2023,LE LIBERTE,RENNES,CONCERT - VARIETE ET CHANSON FRANCAISE,29.0,POMME,https://static.ticketmaster.fr/static/images/vignettes/a_542940.gif
14 au 15 nov. 2023,ZENITH NANTES METROPOLE,ST HERBLAIN,CONCERT - VARIETE ET CHANSON FRANCAISE,39.0,MICHEL SARDOU,https://static.ticketmaster.fr/static/images/vignettes/n_sardou.gif
16 nov. 2023,ZENITH TOULOUSE METROPOLE,TOULOUSE,CONCERT - RAP HIP-HOP SLAM,39.0,LOMEPAL,https://static.ticketmaster.fr/static/images/vignettes/a_539689.gif
24 nov. 2023,CASINO DE PARIS,PARIS,CONCERT - VARIETE ET CHANSON FRANCAISE,25.0,LOUANE,https://static.ticketmaster.fr/static/images/vignettes/n_louane.gif
25 nov. 2023,ZENITH NANTES METROPOLE,ST HERBLAIN,CONCERT - RAP HIP-HOP SLAM,39.0,ZOLA,https://static.ticketmaster.fr/static/images/vignettes/a_543023.gif
2 dec. 2023,ZENITH PARIS,PARIS,CONCERT - VARIETE ET CHANSON FRANCAISE,42.0,KYO,https://static.ticketmaster.fr/static/images/vignettes/a_541523.gif
5 dec. 2023,ZENITH SUD MONTPELLIER,MONTPELLIER,CONCERT - VARIETE ET CHANSON FRANCAISE,49.0,PASCAL OBISPO,https://static.ticketmaster.fr/static/images/vignettes/n_obispo.gif
7 dec. 2023,ZENITH ARENA LILLE,LILLE,CONCERT - MUSIQUE CONTEMPORAINE,39.0,SOFIANE PAMART,https://static.ticketmaster.fr/static/images/vignettes/n_sofiane-pamart.gif
13 janv. 2024,ZENITH DE NANCY,MAXEVILLE,CONCERT - VARIETE ET CHANSON FRANCAISE,39.0,MICHEL SARDOU,https://static.ticketmaster.fr/static/images/vignettes/n_sardou.gif
25 fevr. 2024,ZENITH DE DIJON,DIJON,CONCERT - VARIETE ET CHANSON FRANCAISE,39.0,SLIMANE,https://static.ticketmaster.fr/static/images/vignettes/n_slimane.gif
5 janv. au 6 juil. 2023,ZENITH ARENA LILLE,LILLE,CONCERT - POP ROCK FOLK,45.0,ONE NIGHT OF QUEEN,https://static.ticketmaster.fr/static/images/vignettes/n_one-night-of-queen.gif
13 janv. 2023,LE PHARE,CHAMBERY,CONCERT - POP ROCK FOLK,45.0,ONE NIGHT OF QUEEN,https://static.ticketmaster.fr/static/images/vignettes/n_one-night-of-queen.gif
21 janv. 2023,REIMS ARENA,REIMS,CONCERT - MUSIQUE DE FILMS,69.0,THE MUSIC HANS ZIMMER & JOHN WILLIAMS & JOHN BARRY,https://static.ticketmaster.fr/static/images/vignettes/ticket.gif
19 fevr. 2023,PALAIS DES CONGRES,LE TOUQUET PARIS PLAGE,CONCERT - BLUES COUNTRY,50.0,BARBARA HENDRICKS,https://static.ticketmaster.fr/static/images/vignettes/a_530261.gif
3 mars 2023,ANTARES,LE MANS,CONCERT - VARIETE ET CHANSON FRANCAISE,46.0,STARS 80,https://static.ticketmaster.fr/static/images/vignettes/n_stars-80-encore.gif
8 mars 2023,LE TRIANON,PARIS,CONCERT - MUSIQUE ELECTRONIQUE,30.8,FAKEAR,https://static.ticketmaster.fr/static/images/vignettes/n_fakear.gif
16 mars 2023,LE MILLESIUM,EPERNAY,CONCERT - VARIETE ET CHANSON FRANCAISE,40.0,JOHNNY SYMPHONIQUE TOUR,https://static.ticketmaster.fr/static/images/vignettes/a_504034.gif
18 mars 2023,LE SPLENDID,ST QUENTIN,CONCERT - VARIETE ET CHANSON FRANCAISE,49.0,FREDERIC FRANCOIS,https://static.ticketmaster.fr/static/images/vignettes/n_frederic-francois.gif
25 mars 2023,LE TRABENDO (Parc de la Villette),PARIS,CONCERT - MUSIQUE ELECTRONIQUE,27.5,GIOLI & ASSIA,https://static.ticketmaster.fr/static/images/vignettes/n_gioli-assia.gif
26 mars 2023,ZENITH D'AUVERGNE,COURNON D AUVERGNE,CONCERT - RAP HIP-HOP SLAM,35.0,BIGFLO ET OLI,https://static.ticketmaster.fr/static/images/vignettes/a_530664.gif
30 mars 2023,HALLE TONY GARNIER,LYON,CONCERT - VARIETE ET CHANSON FRANCAISE,39.0,JENIFER,https://static.ticketmaster.fr/static/images/vignettes/n_jenifer.gif
31 mars 2023,LE JEU DE PAUME,BLOIS,CONCERT - REGGAE SKA DUB,32.0,TRYO,https://static.ticketmaster.fr/static/images/vignettes/n_tryo.gif
8 avr. 2023,BOURSE DU TRAVAIL,LYON,CONCERT - REGGAE SKA DUB,39.0,TRYO,https://static.ticketmaster.fr/static/images/vignettes/n_tryo.gif
4 mai 2023,L'OLYMPIA,PARIS,CONCERT - VARIETE ET CHANSON FRANCAISE,33.0,FLAVIEN BERGER,https://static.ticketmaster.fr/static/images/vignettes/a_540845.gif
31 mai 2023,ARENA FUTUROSCOPE,CHASSENEUIL DU POITOU,CONCERT - VARIETE ET CHANSON FRANCAISE,50.0,MICHEL POLNAREFF,https://static.ticketmaster.fr/static/images/vignettes/n_michel-polnareff.gif
14 juin 2023,CATHEDRALE SAINT FRONT,PERIGUEUX,CONCERT - VARIETE ET CHANSON FRANCAISE,44.0,VINCENT NICLO,https://static.ticketmaster.fr/static/images/vignettes/n_vincent-niclo.gif
15 juin 2023,L'OLYMPIA,PARIS,CONCERT - POP ROCK FOLK,56.5,PET SHOP BOYS,https://static.ticketmaster.fr/static/images/vignettes/a_537710.gif
19 juil. 2023,ARENES DE BAYONNE,BAYONNE,CONCERT - JAZZ,39.0,IBRAHIM MAALOUF,https://static.ticketmaster.fr/static/images/vignettes/a_540880.gif
3 oct. 2023,ARKEA ARENA,FLOIRAC,CONCERT - VARIETE ET CHANSON FRANCAISE,45.0,"""LHERITAGE GOLDMAN""",https://static.ticketmaster.fr/static/images/vignettes/n_l-heritage-goldman.gif
12 oct. 2023,ZENITH D'AMIENS,AMIENS,CONCERT - POP ROCK FOLK,42.0,SHAKA PONK,https://static.ticketmaster.fr/static/images/vignettes/n_shaka-ponk.gif
17 oct. 2023,THEATRE SEBASTOPOL,LILLE,CONCERT - VARIETE ET CHANSON FRANCAISE,32.0,POMME,https://static.ticketmaster.fr/static/images/vignettes/a_542464.gif
4 nov. 2023,GLAZ ARENA,CESSON SEVIGNE,CONCERT - VARIETE ET CHANSON FRANCAISE,55.0,GIMS,https://static.ticketmaster.fr/static/images/vignettes/n_gims.gif
7 nov. 2023,PALAIS NIKAIA  DE NICE,NICE,CONCERT - VARIETE ET CHANSON FRANCAISE,39.0,MICHEL SARDOU,https://static.ticketmaster.fr/static/images/vignettes/n_sardou.gif
9 nov. 2023,ZENITH D'AUVERGNE,COURNON D AUVERGNE,CONCERT - VARIETE ET CHANSON FRANCAISE,49.0,GIMS,https://static.ticketmaster.fr/static/images/vignettes/n_gims.gif
29 nov. 2023,ACCOR ARENA,PARIS,CONCERT - JAZZ,40.0,IBRAHIM MAALOUF,https://static.ticketmaster.fr/static/images/vignettes/a_524957.gif
2 dec. 2023,ZENITH EUROPE STRASBOURG,ECKBOLSHEIM,CONCERT - RAP HIP-HOP SLAM,39.0,DJADJA ET DINAZ,https://static.ticketmaster.fr/static/images/vignettes/n_djadja-dinaz.gif
16 dec. 2023,ZENITH EUROPE STRASBOURG,ECKBOLSHEIM,CONCERT - MUSIQUE CONTEMPORAINE,39.0,SOFIANE PAMART,https://static.ticketmaster.fr/static/images/vignettes/n_sofiane-pamart.gif
23 janv. 2024,LE PALIO,BOULAZAC ISLE MANOIRE,CONCERT - VARIETE ET CHANSON FRANCAISE,39.0,MICHEL SARDOU,https://static.ticketmaster.fr/static/images/vignettes/n_sardou.gif
26 janv. 2024,PARC EXPO,TROYES,CONCERT - VARIETE ET CHANSON FRANCAISE,49.0,PASCAL OBISPO,https://static.ticketmaster.fr/static/images/vignettes/n_obispo.gif
17 fevr. 2024,LE DOME MARSEILLE,MARSEILLE,CONCERT - POP ROCK FOLK,42.0,SHAKA PONK,https://static.ticketmaster.fr/static/images/vignettes/n_shaka-ponk.gif
1 mars 2024,ZENITH D'ORLEANS,ORLEANS,CONCERT - VARIETE ET CHANSON FRANCAISE,39.0,MICHEL SARDOU,https://static.ticketmaster.fr/static/images/vignettes/n_sardou.gif
23 janv. 2023,ZENITH TOULOUSE METROPOLE,TOULOUSE,CONCERT - POP ROCK FOLK,45.0,ONE NIGHT OF QUEEN,https://static.ticketmaster.fr/static/images/vignettes/n_one-night-of-queen.gif
5 fevr. 2023,La Cigale,PARIS,CONCERT - HARD METAL,34.0,BEAST IN BLACK,https://static.ticketmaster.fr/static/images/vignettes/a_530471.gif
7 fevr. 2023,CASINO DE PARIS,PARIS,CONCERT - POP ROCK FOLK,38.9,FIRST AID KIT,https://static.ticketmaster.fr/static/images/vignettes/a_535242.gif
